slice_type,target,count,eligible_count,actual_sum,mean_bias,median_bias,normalized_mean_bias,underprediction_rate,overprediction_rate,mean_abs_error,normalized_abs_error,ficr_fail_rate,near_boundary_fail_rate,large_fail_rate,impact_proxy,month,hour,actual_bin,high_generation_flag,near_zero_flag,recommended_next_audit_route
target+month+actual_bin,kpx_group_1,56,56,1026117.6630000001,-2051.754679380505,-1199.05777417214,-0.09498864256391226,0.7321428571428571,0.26785714285714285,2618.566889851551,0.12122994860423848,0.48214285714285715,0.05357142857142857,0.16071428571428573,6.788877121837355,1.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,70,70,1053785.688,-882.5193516306629,-760.1071397396327,-0.040857377390308466,0.6571428571428571,0.34285714285714286,2085.685995605979,0.09655953683361014,0.4857142857142857,0.08571428571428572,0.08571428571428572,6.759167578352709,2.0,,60-80%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,45,45,660286.547,-804.5773276845908,-14.817583594674943,-0.03724895035576809,0.5333333333333333,0.4666666666666667,3235.046689233378,0.14977068005710084,0.6666666666666666,0.044444444444444446,0.3333333333333333,6.739680602569538,6.0,,60-80%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,62,62,930472.796,-1043.8317936953117,-575.422083446364,-0.04832554600441258,0.5967741935483871,0.4032258064516129,2344.44545861383,0.10853914160249215,0.532258064516129,0.06451612903225806,0.14516129032258066,6.729426779354513,4.0,,60-80%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,51,51,743912.525,-1351.4206286176297,-365.76221032356443,-0.06256576984340878,0.5490196078431373,0.45098039215686275,2842.530130482681,0.13159861715197596,0.47058823529411764,0.11764705882352941,0.17647058823529413,6.711529474750774,10.0,,60-80%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,112,112,2033346.443,-99.06305049204317,241.68262662511552,-0.004586252337594591,0.4017857142857143,0.5982142857142857,1208.6895463626445,0.05595784936864095,0.21428571428571427,0.08928571428571429,0.017857142857142856,6.267279129287786,7.0,,80-90%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,31,31,450802.168,-2839.394940018089,-389.9598293089548,-0.13520928285800424,0.6129032258064516,0.3870967741935484,4074.625343272343,0.19402977825106393,0.5483870967741935,0.0967741935483871,0.3225806451612903,6.014923125782982,8.0,,60-80%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,35,35,509768.461,-3278.8508907722485,-2505.4074429928096,-0.1561357567034404,0.8571428571428571,0.14285714285714285,3576.0981477269834,0.17029038798699922,0.6857142857142857,0.05714285714285714,0.42857142857142855,5.960163579544973,6.0,,60-80%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,32,32,576168.822,-3799.6290072946967,-3685.3372105690423,-0.18093471463308078,0.96875,0.03125,3868.552141474399,0.18421676864163802,0.78125,0.03125,0.375,5.894936596532417,11.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,47,47,681648.632,-1777.9854581739114,-1623.5625536940515,-0.08466597419875768,0.6808510638297872,0.3191489361702128,2627.817930002444,0.12513418714297353,0.5531914893617021,0.0425531914893617,0.23404255319148937,5.881306795719756,2.0,,60-80%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,68,68,1375518.636,-1657.4967391112248,-1550.8754540378359,-0.07673596014403818,0.8676470588235294,0.1323529411764706,1831.145944920825,0.08477527522781599,0.45588235294117646,0.10294117647058823,0.04411764705882353,5.764718715491487,12.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,28,28,503780.717,-4257.307562957526,-4097.129643932276,-0.202728931569406,1.0,0.0,4257.307562957526,0.202728931569406,0.9642857142857143,0.03571428571428571,0.42857142857142855,5.6764100839433675,3.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,35,35,521006.336,-3327.1293628366748,-3781.676172447491,-0.15843473156365118,0.8857142857142857,0.11428571428571428,3399.844345312409,0.16189734977678139,0.6857142857142857,0.02857142857142857,0.42857142857142855,5.666407242187349,10.0,,60-80%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,46,46,681330.443,-1193.0171338494097,-636.8801722809185,-0.055232274715250454,0.6304347826086957,0.3695652173913043,2500.9538297530125,0.11578489952560242,0.5217391304347826,0.06521739130434782,0.1956521739130435,5.3261053781777115,8.0,,60-80%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,40,40,612399.031,-189.9259410200467,307.00215352687246,-0.008792867639816978,0.5,0.5,2754.608114212478,0.12752815343576288,0.65,0.025,0.15,5.101126137430515,10.0,,60-80%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,26,26,521324.526,-4216.902313580539,-4027.5335167808216,-0.19522695896206205,1.0,0.0,4216.902313580539,0.19522695896206205,1.0,0.038461538461538464,0.38461538461538464,5.075900933013613,7.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,53,53,975655.704,-1850.3828656677829,-1557.7433524857406,-0.0856658734105455,0.8490566037735849,0.1509433962264151,2065.675611524861,0.095633130163188,0.4339622641509434,0.05660377358490566,0.09433962264150944,5.068555898648964,3.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,72,72,1320457.385,-389.2186819212905,103.78619723830525,-0.01801938342228197,0.4722222222222222,0.5277777777777778,1470.2428480652177,0.06806679852153785,0.25,0.09722222222222222,0.041666666666666664,4.900809493550725,5.0,,80-90%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,57,57,1172672.84,-1576.3438615019554,-1218.8456812882905,-0.07297888247694238,0.7894736842105263,0.21052631578947367,1811.4179373406268,0.08386194154354754,0.40350877192982454,0.14035087719298245,0.14035087719298245,4.78013066798221,5.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,43,43,790657.452,-1988.6442840916293,-1454.0812199583888,-0.09206686500424209,0.6976744186046512,0.3023255813953488,2306.4054680582294,0.10677803092862172,0.3953488372093023,0.06976744186046512,0.20930232558139536,4.591455329930734,5.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,28,28,499311.601,-3227.625392474161,-3055.3372406729577,-0.15369644726067433,0.9285714285714286,0.07142857142857142,3261.1511867346994,0.1552929136540333,0.7857142857142857,0.07142857142857142,0.17857142857142858,4.3482015823129325,1.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,50,50,1023311.81,-1873.4164667308482,-1530.4574541908696,-0.08673224383013185,0.98,0.02,1873.8197200246902,0.08675091296410603,0.4,0.08,0.06,4.337545648205301,3.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,23,23,405503.55700000003,-3654.750003038833,-4120.641127423594,-0.17403571443042062,0.8695652173913043,0.13043478260869565,3811.9880603219626,0.1815232409677125,0.7391304347826086,0.0,0.43478260869565216,4.175034542257388,2.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,59,59,1200485.496,-1475.1938725785024,-1387.935457330259,-0.06829601261937511,0.9152542372881356,0.0847457627118644,1520.6897401826984,0.07040230278623603,0.4067796610169492,0.2033898305084746,0.01694915254237288,4.153735864387926,11.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,28,28,502189.76900000003,-2942.523271097264,-2797.681923133423,-0.14012015576653641,0.9285714285714286,0.07142857142857142,3032.1977733758035,0.14439037016075254,0.75,0.10714285714285714,0.25,4.042930364501071,5.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,28,28,506875.834,-2424.703328698703,-2549.502819670054,-0.11225478373605106,0.6428571428571429,0.35714285714285715,3117.374758952648,0.14432290550706703,0.5714285714285714,0.0,0.2857142857142857,4.041041354197877,10.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,44,44,901994.844,-1696.2538678290591,-1585.7092899790787,-0.07853027165875273,0.7272727272727273,0.2727272727272727,1962.577198152215,0.09086005547000996,0.45454545454545453,0.06818181818181818,0.13636363636363635,3.9978424406804383,2.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,65,65,1204737.665,236.5040748785189,346.2149803931243,0.010949262725857356,0.4307692307692308,0.5692307692307692,1316.8249749152035,0.0609641192090372,0.26153846153846155,0.09230769230769231,0.0,3.962667748587418,1.0,,80-90%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,14,14,250024.612,-5890.63564427871,-6170.975435789903,-0.28050645925136714,1.0,0.0,5890.63564427871,0.28050645925136714,1.0,0.0,0.6428571428571429,3.92709042951914,4.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,54,54,1101398.401,-1185.240950991915,-728.5676734364988,-0.0548722662496257,0.7777777777777778,0.2222222222222222,1387.5057772268865,0.06423637857531882,0.2962962962962963,0.07407407407407407,0.07407407407407407,3.468764443067216,2.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,10,10,203062.736,-6948.911727393883,-6594.732234353122,-0.3309005584473278,1.0,0.0,6948.911727393883,0.3309005584473278,1.0,0.0,1.0,3.3090055844732778,10.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,11,11,219333.789,-6249.401977136582,-6548.103609907674,-0.2975905703398372,1.0,0.0,6249.401977136582,0.2975905703398372,1.0,0.0,0.9090909090909091,3.273496273738209,6.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,53,53,981209.5599999999,-1028.1824775670514,-1115.9540228991755,-0.047601040628104226,0.8490566037735849,0.1509433962264151,1307.7774401758722,0.06054525185999409,0.32075471698113206,0.16981132075471697,0.0,3.208898348579687,11.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,71,71,1446793.079,-572.7623935983249,-428.9195193070482,-0.026516777481403932,0.704225352112676,0.29577464788732394,935.5206186558046,0.04331113975258354,0.15492957746478872,0.04225352112676056,0.014084507042253521,3.0750909224334317,1.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,52,52,964200.885,383.30067200324834,713.954624125241,0.017745401481631867,0.28846153846153844,0.7115384615384616,1199.4323530180232,0.055529275602686265,0.17307692307692307,0.09615384615384616,0.038461538461538464,2.8875223313396856,3.0,,80-90%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,27,27,498906.63,-1645.5839209430083,-1425.3018275259674,-0.07618444078439852,0.7777777777777778,0.2222222222222222,2155.454196290373,0.09978954612455432,0.4444444444444444,0.07407407407407407,0.1111111111111111,2.6943177453629668,2.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,38,38,698859.79,-1189.40493817878,-869.4071689672492,-0.05506504343420277,0.7894736842105263,0.21052631578947367,1466.5774767419828,0.06789710540472142,0.3157894736842105,0.05263157894736842,0.02631578947368421,2.580090005379414,11.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,29,29,586972.8,-1718.140810066384,-1392.2553806696196,-0.07954355602159185,0.9310344827586207,0.06896551724137931,1721.399743013671,0.0796944325469292,0.41379310344827586,0.1724137931034483,0.06896551724137931,2.311138543860947,11.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,7,7,136286.336,-6381.617186952427,-6052.053462883228,-0.3038865327120203,1.0,0.0,6381.617186952427,0.3038865327120203,1.0,0.0,0.7142857142857143,2.1272057289841424,4.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,11,11,160020.38,-4017.8047235672334,-3872.3487708459616,-0.1860094779429275,1.0,0.0,4017.8047235672334,0.1860094779429275,0.8181818181818182,0.0,0.45454545454545453,2.0461042573722024,9.0,,60-80%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,8,8,145296.884,-4879.852901914481,-4551.636842031524,-0.23237394771021336,1.0,0.0,4879.852901914481,0.23237394771021336,1.0,0.0,0.5,1.8589915816817069,10.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,9,9,165689.936,-4272.666445776454,-4169.8991581994105,-0.19780863174890995,1.0,0.0,4272.666445776454,0.19780863174890995,0.8888888888888888,0.0,0.4444444444444444,1.7802776857401894,4.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,17,17,315716.274,-1712.2385949626178,-1268.2950557104632,-0.07927030532234342,0.8235294117647058,0.17647058823529413,2052.6069366409247,0.09502809891856134,0.4117647058823529,0.058823529411764705,0.23529411764705882,1.615477681615543,10.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,7,7,98523.032,-4645.029700165739,-4786.733465273408,-0.21504767130396937,1.0,0.0,4645.029700165739,0.21504767130396937,1.0,0.0,0.5714285714285714,1.5053336991277857,9.0,,60-80%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,13,13,231873.347,-1740.855866332937,-1074.085236734536,-0.08059517899689522,0.7692307692307693,0.23076923076923078,2121.4545426116015,0.09821548808387043,0.38461538461538464,0.0,0.15384615384615385,1.2768013450903155,6.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,8,8,142230.695,-3191.7254247217425,-3493.1081642965637,-0.15198692498674965,0.875,0.125,3278.6098737999882,0.15612427970476137,0.75,0.0,0.375,1.248994237638091,6.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,3,3,53152.104999999996,-8963.25441746642,-11227.575577053087,-0.41496548229011204,1.0,0.0,8963.25441746642,0.41496548229011204,1.0,0.3333333333333333,0.6666666666666666,1.244896446870336,6.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,4,4,53397.979,-4290.6067028886955,-4201.671432216601,-0.20431460489946168,1.0,0.0,4290.6067028886955,0.20431460489946168,1.0,0.0,0.5,0.8172584195978467,9.0,,60-80%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,11,11,185779.263,-463.4808509154427,-650.2249218279139,-0.022070516710259173,0.6363636363636364,0.36363636363636365,1476.8292549816776,0.07032520261817513,0.45454545454545453,0.2727272727272727,0.0,0.7735772287999264,12.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,5,5,100851.59999999999,-3245.147594498888,-2117.4235921393774,-0.15023831456013367,1.0,0.0,3245.147594498888,0.15023831456013367,0.6,0.2,0.2,0.7511915728006684,4.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,26,26,519068.277,210.1007473195048,377.2386014188942,0.009726886449977074,0.3076923076923077,0.6923076923076923,596.3794666185694,0.027610160491600436,0.0,0.0,0.0,0.7178641727816113,3.0,,90-100%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,4,4,82411.074,-3508.4757084255834,-3804.836201550517,-0.16242943094562887,1.0,0.0,3508.4757084255834,0.16242943094562887,1.0,0.25,0.25,0.6497177237825155,6.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,9,9,177723.28399999999,-1297.287027984831,-1599.083769491077,-0.060059584628927354,0.7777777777777778,0.2222222222222222,1480.0606966233172,0.06852132854737579,0.3333333333333333,0.0,0.0,0.6166919569263821,10.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,9,9,178388.591,-589.8613891687174,-298.58589425610626,-0.027308397646699886,0.5555555555555556,0.4444444444444444,1219.9369516046215,0.05647856257428804,0.1111111111111111,0.0,0.1111111111111111,0.5083070631685923,5.0,,90-100%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,3,3,58546.863,-3504.016803040426,-3079.328116114846,-0.16685794300192505,1.0,0.0,3504.016803040426,0.16685794300192505,1.0,0.0,0.3333333333333333,0.5005738290057752,8.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,2,2,35593.832,-5214.102792847999,-5214.102792847999,-0.24139364781703698,1.0,0.0,5214.102792847999,0.24139364781703698,1.0,0.0,0.5,0.48278729563407397,9.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,8,8,139323.599,-712.9841904515322,-336.80213028782055,-0.03395162811673963,0.625,0.375,1038.0735083890283,0.04943207182804897,0.25,0.0,0.0,0.39545657462439177,8.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,4,4,72735.221,-2008.9634201329154,-2089.8866065646807,-0.09300756574689423,1.0,0.0,2008.9634201329154,0.09300756574689423,0.75,0.25,0.0,0.3720302629875769,8.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,1,1,20364.126,-7992.351343076054,-7992.351343076054,-0.3700162658831507,1.0,0.0,7992.351343076054,0.3700162658831507,1.0,0.0,1.0,0.3700162658831507,9.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,7,7,126509.242,46.8604644858403,91.09138184240146,0.0021694659484185314,0.42857142857142855,0.5714285714285714,1104.6282052543736,0.05114019468770248,0.2857142857142857,0.0,0.0,0.35798136281391735,8.0,,80-90%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,2,2,41610.505000000005,-3660.0345062080596,-3660.0345062080596,-0.16944604195407684,1.0,0.0,3660.0345062080596,0.16944604195407684,1.0,0.0,0.0,0.3388920839081537,8.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,10,10,199707.284,-179.40124040245246,212.2484049010509,-0.008305612981595021,0.4,0.6,667.6205711358922,0.030908359774809824,0.0,0.0,0.0,0.30908359774809824,10.0,,90-100%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,1,1,17428.105,-5019.996291772821,-5019.996291772821,-0.23240723573022318,1.0,0.0,5019.996291772821,0.23240723573022318,1.0,0.0,1.0,0.23240723573022318,9.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,6,6,108719.558,-558.488144275046,-659.8617836519443,-0.0258559326053262,0.6666666666666666,0.3333333333333333,805.9696262122998,0.037313408620939806,0.0,0.0,0.0,0.22388045172563883,4.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,384,0,3326.519,1559.6828692177642,950.2967192033672,0.07220754024156316,0.0,0.9817708333333334,1559.6828692177642,0.07220754024156316,0.0,0.0,0.0,0.0,2.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,382,0,3196.349,1149.2667840218796,506.42689407826344,0.0532067955565685,0.01832460732984293,0.918848167539267,1150.483622524937,0.05326313067245079,0.0,0.0,0.0,0.0,2.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,374,0,9357.65,145.23447851063992,58.09560414613851,0.006915927548125709,0.13636363636363635,0.8315508021390374,161.13676105709308,0.007673179097956814,0.0,0.0,0.0,0.0,8.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,339,0,4657.129,898.4175432639132,313.72163121671923,0.04278178777447206,0.02359882005899705,0.9410029498525073,900.7612706448374,0.04289339384023035,0.0,0.0,0.0,0.0,2.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,301,0,7636.537,356.97877440088166,206.61202861478532,0.016998989257184842,0.023255813953488372,0.9634551495016611,357.9133099395466,0.017043490949502218,0.0,0.0,0.0,0.0,9.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,287,0,12004.411,392.1900978681123,226.18313213020684,0.018156948975375568,0.04529616724738676,0.9477351916376306,395.87331695255006,0.018327468377432873,0.0,0.0,0.0,0.0,8.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,280,0,11801.924,362.4615391508713,233.92469969963616,0.01678062681254034,0.04285714285714286,0.9571428571428572,366.7686519514833,0.016980030182939043,0.0,0.0,0.0,0.0,8.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,255,0,8084.899,625.879388438898,382.3438763374979,0.02980378040185229,0.0196078431372549,0.9803921568627451,626.9722230850149,0.029855820146905472,0.0,0.0,0.0,0.0,11.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,251,0,7506.367,447.4805456625993,224.698751624993,0.021308597412504727,0.04780876494023904,0.9322709163346613,453.26823597419013,0.021584201713056674,0.0,0.0,0.0,0.0,10.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,248,0,8808.054,333.96934498677416,187.93040171996074,0.015903302142227342,0.09274193548387097,0.8629032258064516,345.0764196948531,0.01643221046165967,0.0,0.0,0.0,0.0,6.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,223,0,7694.387,631.9109766958153,426.8565254922343,0.029255137809991453,0.008968609865470852,0.9820627802690582,632.1052190880647,0.02926413051333633,0.0,0.0,0.0,0.0,9.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,218,0,6291.465,571.2540731215673,381.28862565941915,0.026446947829702194,0.022935779816513763,0.9770642201834863,574.2557090058532,0.026585912453974684,0.0,0.0,0.0,0.0,9.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,199,0,7737.78,688.3121892240075,545.3546477947058,0.031866305056667016,0.010050251256281407,0.9798994974874372,688.625792477449,0.03188082372580782,0.0,0.0,0.0,0.0,10.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,196,0,1489.703,7193.702310215015,5201.999389790074,0.3330417736210655,0.0,0.9846938775510204,7193.702310215015,0.3330417736210655,0.0,0.0,0.0,0.0,1.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,195,0,7202.646,480.2020163795899,332.7508120129611,0.022231574832388423,0.09743589743589744,0.8564102564102564,490.435734399621,0.02270535807405653,0.0,0.0,0.0,0.0,6.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,193,0,7101.403,701.1395755550358,524.5233395569229,0.03246016553495536,0.015544041450777202,0.9844559585492227,701.6880590153589,0.032485558287748094,0.0,0.0,0.0,0.0,10.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,192,0,8345.235,399.50687803136594,280.87180929055796,0.018495688797748423,0.140625,0.8333333333333334,414.91828338563,0.019209179786371756,0.0,0.0,0.0,0.0,6.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,190,0,7795.63,1186.8659458638997,750.2263517266867,0.05494749749369906,0.005263157894736842,0.9947368421052631,1187.386649009986,0.054971604120832684,0.0,0.0,0.0,0.0,11.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,187,0,6233.61,977.679557164446,613.4893128311153,0.04526294246131694,0.0213903743315508,0.9732620320855615,978.540030106005,0.045302779171574305,0.0,0.0,0.0,0.0,11.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,172,0,6710.897,767.0721508908582,323.22390022855245,0.036527245280517054,0.046511627906976744,0.9534883720930233,775.5557781618867,0.03693122753151842,0.0,0.0,0.0,0.0,4.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,167,0,98363.94,391.6043057505385,67.35182098717064,0.018647824083358976,0.437125748502994,0.562874251497006,616.6468094961804,0.0293641337855324,0.0,0.0,0.0,0.0,10.0,,1-5%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,158,0,86706.631,197.73796104669916,-40.300259355297484,0.00915453523364348,0.5316455696202531,0.46835443037974683,494.4507374625997,0.022891237845490728,0.0,0.0,0.0,0.0,8.0,,1-5%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,158,0,91002.188,138.7312087625696,-55.874853438954545,0.006422741146415258,0.5759493670886076,0.4240506329113924,503.5873033874649,0.023314227008678932,0.0,0.0,0.0,0.0,8.0,,1-5%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,155,0,5394.753,670.0104772967426,99.57487472984259,0.031905260823654406,0.11612903225806452,0.864516129032258,682.0936400741191,0.032480649527339006,0.0,0.0,0.0,0.0,7.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,150,0,2458.734,3695.441397103537,1937.5740475677899,0.1759733998620732,0.006666666666666667,0.9466666666666667,3695.7426803837307,0.17598774668493952,0.0,0.0,0.0,0.0,1.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,148,0,1880.2060000000001,4730.437994252547,3003.4887681227647,0.21900175899317348,0.0,0.9864864864864865,4730.437994252547,0.21900175899317348,0.0,0.0,0.0,0.0,1.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,143,0,88991.803,468.54620829113543,225.16766483306736,0.021691954087552565,0.32167832167832167,0.6783216783216783,638.5369018746759,0.02956189360530907,0.0,0.0,0.0,0.0,9.0,,1-5%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,138,0,5568.311,1087.9185704579286,590.1296245835914,0.05036660048416336,0.036231884057971016,0.9565217391304348,1092.252376896093,0.05056723967111541,0.0,0.0,0.0,0.0,4.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,131,0,4064.138,1102.2082874688977,673.4980438887688,0.05102816145689341,0.022900763358778626,0.9770992366412213,1103.3205105034406,0.051079653264048175,0.0,0.0,0.0,0.0,4.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,128,0,4599.281,700.5776297527606,433.23761600580235,0.03336083951203622,0.0234375,0.9765625,703.1212799188949,0.03348196571042357,0.0,0.0,0.0,0.0,5.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,124,0,69524.403,-63.445734490469874,-217.55513523947334,-0.0030212254519271366,0.6612903225806451,0.3387096774193548,458.78631090497464,0.021846967185951173,0.0,0.0,0.0,0.0,8.0,,1-5%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,123,0,76712.587,1160.660736694584,570.5594585223258,0.05373429336549001,0.17886178861788618,0.8211382113821138,1220.1138519249575,0.05648675240393323,0.0,0.0,0.0,0.0,10.0,,1-5%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,122,0,70334.336,625.1898165708093,137.95716285615634,0.02894397298938932,0.4180327868852459,0.5819672131147541,924.2786953124095,0.04279068033853748,0.0,0.0,0.0,0.0,6.0,,1-5%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,117,0,69712.424,543.7256544854221,206.99868177124404,0.02517248400395472,0.3504273504273504,0.6495726495726496,734.01290993833,0.033982079163811574,0.0,0.0,0.0,0.0,9.0,,1-5%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,115,0,67123.511,1250.6733427791278,657.2090434429039,0.057901543647181836,0.23478260869565218,0.7652173913043478,1397.9242544390747,0.0647187154832905,0.0,0.0,0.0,0.0,11.0,,1-5%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,113,0,4353.406,746.9156444459617,431.5866307094327,0.03556741164028388,0.017699115044247787,0.9823008849557522,747.6501240466042,0.0356023868593621,0.0,0.0,0.0,0.0,3.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,112,0,4310.017,1018.5910850108332,323.3581259417845,0.04715699467642747,0.0625,0.9285714285714286,1026.2047325038855,0.04750947835666137,0.0,0.0,0.0,0.0,7.0,,<1%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,110,0,62350.675,335.83056266800253,105.47300206820347,0.015547711234629748,0.45454545454545453,0.5454545454545454,605.3722012115554,0.028026490796831265,0.0,0.0,0.0,0.0,6.0,,1-5%,,,feature sufficiency audit
