slice_type,actual_bin,count,eligible_count,actual_sum,mean_bias,median_bias,normalized_mean_bias,underprediction_rate,overprediction_rate,mean_abs_error,normalized_abs_error,ficr_fail_rate,near_boundary_fail_rate,large_fail_rate,impact_proxy,target,month,hour
month+actual_bin,5-10%,236,0,357659.424,595.9606889624929,-36.86917675400764,0.02768142438208617,0.5127118644067796,0.4872881355932203,1376.0185432826622,0.06415540705472159,0.0,0.0,0.0,0.0,,11.0,
month+actual_bin,1-5%,232,0,141681.093,847.3213014108395,363.7447770024841,0.03959345031688769,0.3146551724137931,0.6853448275862069,1056.7609202905048,0.04941163350740328,0.0,0.0,0.0,0.0,,5.0,
month+actual_bin,5-10%,231,0,371225.868,1076.527347728299,530.112025167454,0.050239556567973194,0.3722943722943723,0.6277056277056277,1566.7588233557371,0.07318582215087525,0.0,0.0,0.0,0.0,,4.0,
month+actual_bin,5-10%,226,0,350442.322,407.4882319018433,-46.06945124187098,0.019007912434296403,0.5088495575221239,0.4911504424778761,1116.4507614808451,0.052211374246689424,0.0,0.0,0.0,0.0,,9.0,
month+actual_bin,5-10%,224,0,352958.908,1020.798535001235,361.52702052178165,0.04772518311425395,0.38392857142857145,0.6160714285714286,1563.3331972283897,0.07311055746983118,0.0,0.0,0.0,0.0,,6.0,
month+actual_bin,1-5%,192,0,113564.709,1450.8365863585157,944.6891255820833,0.06779757911785807,0.19791666666666666,0.8020833333333334,1578.3867443206602,0.07377104514014142,0.0,0.0,0.0,0.0,,3.0,
month+actual_bin,1-5%,184,0,106564.554,1350.4309417640281,576.9166790010612,0.06293917578665832,0.24456521739130435,0.7554347826086957,1492.4017258539245,0.06955213403338424,0.0,0.0,0.0,0.0,,7.0,
month+actual_bin,5-10%,181,0,289017.278,1236.4002132027283,595.7672004132041,0.057793992600803416,0.32044198895027626,0.6795580110497238,1771.3407839387896,0.08280221029239362,0.0,0.0,0.0,0.0,,3.0,
month+actual_bin,5-10%,163,0,259613.682,858.2210089933326,298.5543615591755,0.04023987695340875,0.38650306748466257,0.6134969325153374,1494.918062249053,0.06992573404729127,0.0,0.0,0.0,0.0,,5.0,
month+actual_bin,5-10%,162,0,249344.833,43.98303079599236,-383.42126367514913,0.0022718210322753923,0.5925925925925926,0.4074074074074074,1107.1280789656726,0.05180562866039767,0.0,0.0,0.0,0.0,,8.0,
month+actual_bin,1-5%,143,0,72229.017,2916.2647969891805,1329.123615561558,0.13773805662267083,0.13286713286713286,0.8671328671328671,2997.6219549761327,0.14154284161606448,0.0,0.0,0.0,0.0,,2.0,
month+actual_bin,5-10%,134,0,209383.147,3749.7016172673984,2611.5247307902537,0.1744452840205727,0.13432835820895522,0.8656716417910447,3900.2705374863644,0.1815096714496076,0.0,0.0,0.0,0.0,,1.0,
month+actual_bin,1-5%,112,0,65199.919,3673.3721564800485,1953.2920423144124,0.17081593988965268,0.14285714285714285,0.8571428571428571,3756.6467686339242,0.17473108923692557,0.0,0.0,0.0,0.0,,1.0,
month+actual_bin,5-10%,79,0,119552.466,2006.9390214558969,860.3740376590074,0.09386947970436137,0.31645569620253167,0.6835443037974683,2381.37620975487,0.1113295033060384,0.0,0.0,0.0,0.0,,7.0,
month+actual_bin,<1%,69,0,2993.872,825.8145391859549,451.84514620840895,0.038697180353942914,0.11594202898550725,0.8405797101449275,839.5486791933263,0.03934293919220912,0.0,0.0,0.0,0.0,,12.0,
month+actual_bin,5-10%,68,0,109370.401,2040.2873441366692,1278.9340911135314,0.09568113899755304,0.29411764705882354,0.7058823529411765,2594.7704205396453,0.12145743763489962,0.0,0.0,0.0,0.0,,2.0,
month+actual_bin,1-5%,68,0,45486.635,1544.0741633906373,773.5847001965707,0.07257727364426948,0.25,0.75,1711.6029713343999,0.08037508101702887,0.0,0.0,0.0,0.0,,12.0,
month+actual_bin,5-10%,57,0,90177.789,2553.600321337833,2610.873423113191,0.11952848781742613,0.14035087719298245,0.8596491228070176,2727.7837077464005,0.12773460761398092,0.0,0.0,0.0,0.0,,12.0,
month+actual_bin,,18,0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,,,7.0,
hour+actual_bin,30-60%,223,223,2125549.079,1166.9321883557147,1071.3042151331592,0.05460031376539723,0.4170403587443946,0.5829596412556054,3358.2323978840755,0.15684161019797405,0.695067264573991,0.05829596412556054,0.31390134529147984,34.97567907414821,,,2.0
hour+actual_bin,30-60%,214,214,1997897.245,1142.8521493487674,708.9684036631484,0.05335808245034724,0.4392523364485981,0.5607476635514018,3368.2996057525042,0.15745192054876386,0.7009345794392523,0.06074766355140187,0.29439252336448596,33.694710997435465,,,1.0
hour+actual_bin,30-60%,201,201,1954059.413,575.3373263597912,864.2617959867875,0.02652610368156359,0.4427860696517413,0.5572139303482587,3476.7241406909206,0.16222444252131948,0.7412935323383084,0.09950248756218906,0.3482587064676617,32.607112946785215,,,23.0
hour+actual_bin,30-60%,210,210,2026245.036,884.4966527503694,1111.9826999388351,0.04129022881071204,0.40476190476190477,0.5952380952380952,3243.6423745523202,0.1516206686637407,0.6857142857142857,0.05238095238095238,0.30952380952380953,31.840340419385544,,,6.0
hour+actual_bin,30-60%,208,208,2015961.738,873.7401934711102,1031.006850232452,0.040925851334300455,0.4182692307692308,0.5817307692307693,3260.176713455584,0.15231763182817357,0.6923076923076923,0.057692307692307696,0.28846153846153844,31.6820674202601,,,5.0
hour+actual_bin,30-60%,215,215,2076099.538,1004.3364065749698,1019.0599700321673,0.047016750550641244,0.4,0.6,3144.633729224952,0.14686483823672994,0.6558139534883721,0.08372093023255814,0.28837209302325584,31.575940220896936,,,3.0
hour+actual_bin,30-60%,209,209,2006199.094,548.5319757838482,477.0698588046798,0.025641310207571367,0.4354066985645933,0.5645933014354066,3205.004143507938,0.14964248947383885,0.7320574162679426,0.06220095693779904,0.3014354066985646,31.275280300032318,,,7.0
hour+actual_bin,30-60%,196,196,1855695.472,1111.8347550741134,1868.3090292645247,0.05176710657749404,0.37755102040816324,0.6224489795918368,3376.29736466913,0.1575502553224226,0.7346938775510204,0.061224489795918366,0.33163265306122447,30.87985004319483,,,0.0
hour+actual_bin,10-30%,208,208,874558.237,1531.8974175398616,468.45806007129204,0.07163617081440456,0.4326923076923077,0.5673076923076923,3078.7249689423547,0.14386301127113982,0.6009615384615384,0.11057692307692307,0.2548076923076923,29.923506344397083,,,22.0
hour+actual_bin,30-60%,197,197,1866484.989,770.266722070395,1023.7955070535463,0.036266606298807645,0.41116751269035534,0.5888324873096447,3240.4391036351485,0.151461874943874,0.6954314720812182,0.08629441624365482,0.2893401015228426,29.83798936394318,,,4.0
hour+actual_bin,10-30%,206,206,836722.612,1438.9649004008577,64.87941421802248,0.06702044355459269,0.49029126213592233,0.5097087378640777,3093.322467187944,0.14422962508873097,0.6116504854368932,0.10194174757281553,0.2087378640776699,29.71130276827858,,,23.0
hour+actual_bin,30-60%,176,176,1667703.347,280.04698308291154,369.72074066440473,0.012575637424418806,0.4602272727272727,0.5397727272727273,3488.490308260382,0.16280648321388377,0.6931818181818182,0.0625,0.35795454545454547,28.653941045643545,,,22.0
hour+actual_bin,30-60%,202,202,1901963.113,778.0464368432533,799.6323380258527,0.036178509140272826,0.39603960396039606,0.6039603960396039,2950.724942105925,0.137715101129804,0.6237623762376238,0.07920792079207921,0.2524752475247525,27.81845042822041,,,21.0
hour+actual_bin,10-30%,210,210,864665.428,1226.2398603383544,9.878678846428102,0.05729823531841183,0.49047619047619045,0.5095238095238095,2767.7447592714148,0.12925480878852427,0.5333333333333333,0.06190476190476191,0.19523809523809524,27.143509845590096,,,8.0
hour+actual_bin,30-60%,178,178,1678232.531,925.0134863670436,1320.493562148908,0.04313357717159181,0.4044943820224719,0.5955056179775281,3267.1602902509007,0.15245250814223874,0.7191011235955056,0.07865168539325842,0.2696629213483146,27.136546449318494,,,17.0
hour+actual_bin,30-60%,179,179,1680546.629,1325.805097843007,1593.3909637422803,0.061770629218984165,0.3687150837988827,0.6312849162011173,3244.664038963637,0.15147534306681504,0.6759776536312849,0.0670391061452514,0.3128491620111732,27.114086408959892,,,20.0
hour+actual_bin,10-30%,194,194,793116.19,1213.7581356391966,225.02952459324752,0.05662685681571661,0.4742268041237113,0.5257731958762887,2872.6477899987462,0.13406446335837655,0.5618556701030928,0.061855670103092786,0.21649484536082475,26.00850589152505,,,0.0
hour+actual_bin,10-30%,185,185,741251.308,1541.25288417497,552.8505084062081,0.0720334292283107,0.4486486486486487,0.5513513513513514,2995.3619099630628,0.1398385425165128,0.5837837837837838,0.0972972972972973,0.23783783783783785,25.870130365554864,,,20.0
hour+actual_bin,30-60%,185,185,1784175.15,-517.9144351832005,-622.328517909782,-0.024097334471739305,0.5621621621621622,0.43783783783783786,2964.20051608992,0.13852282200757343,0.6594594594594595,0.08108108108108109,0.25405405405405407,25.626722071401083,,,10.0
hour+actual_bin,30-60%,165,165,1560068.524,1118.6331408592807,1266.9695082619892,0.052100002932849734,0.40606060606060607,0.593939393939394,3266.5568487266182,0.15255454277424857,0.7090909090909091,0.09090909090909091,0.296969696969697,25.171499557751012,,,18.0
hour+actual_bin,30-60%,189,189,1786778.5219999999,-59.13937768136386,-21.089326955031538,-0.00286968413378785,0.5079365079365079,0.49206349206349204,2823.958705910657,0.1318404596460928,0.6296296296296297,0.09523809523809523,0.21693121693121692,24.917846873111543,,,9.0
hour+actual_bin,10-30%,213,213,824255.366,1026.4978245545228,266.7396855055422,0.04788350848237466,0.4460093896713615,0.5539906103286385,2474.601099073702,0.11560067957880638,0.49765258215962443,0.107981220657277,0.1596244131455399,24.622944750285757,,,4.0
hour+actual_bin,10-30%,189,189,749437.45,1713.7433150827335,1260.4319431337076,0.08014355568042138,0.32275132275132273,0.6772486772486772,2773.2338861511857,0.12952997198260038,0.5555555555555556,0.08994708994708994,0.20634920634920634,24.48116470471147,,,18.0
hour+actual_bin,10-30%,204,204,796211.306,968.073520696924,53.502211585122495,0.04539780193148559,0.49019607843137253,0.5098039215686274,2555.9296256953794,0.11958449472250428,0.5098039215686274,0.08333333333333333,0.16176470588235295,24.395236923390872,,,6.0
hour+actual_bin,10-30%,186,186,753024.322,1595.317700675717,391.64856311817084,0.07449657310998561,0.42473118279569894,0.5752688172043011,2781.259187661159,0.1299762099799618,0.5,0.06989247311827956,0.20967741935483872,24.175575056272894,,,2.0
hour+actual_bin,10-30%,187,187,733860.631,1730.9488242416478,1173.5469331058807,0.08090579398120988,0.37967914438502676,0.6203208556149733,2745.2040713118045,0.12819563087141608,0.5561497326203209,0.0962566844919786,0.18716577540106952,23.972582972954807,,,19.0
hour+actual_bin,30-60%,176,176,1681761.535,219.41591444587257,125.32409413349706,0.010148154696364884,0.48863636363636365,0.5113636363636364,2871.0360789895344,0.13401661931874212,0.6420454545454546,0.09090909090909091,0.21022727272727273,23.586925000098613,,,8.0
hour+actual_bin,10-30%,188,188,731792.395,975.2863339259471,-235.95063478663087,0.04572495974541943,0.526595744680851,0.4734042553191489,2660.2423602594727,0.12431839897192612,0.526595744680851,0.06914893617021277,0.18085106382978725,23.37185900672211,,,21.0
hour+actual_bin,30-60%,159,159,1514408.335,1235.8823420333,1725.8896964267406,0.05751704771727573,0.3584905660377358,0.6415094339622641,3077.1440361849936,0.14363938246315955,0.7232704402515723,0.09433962264150944,0.2830188679245283,22.838661811642368,,,19.0
hour+actual_bin,10-30%,202,202,802820.972,670.1290976465913,-241.13770286882345,0.031413092698653736,0.5247524752475248,0.4752475247524752,2347.530615994447,0.10973959060670568,0.4405940594059406,0.06435643564356436,0.14356435643564355,22.167397302554548,,,5.0
hour+actual_bin,10-30%,182,182,744606.761,1120.2428376484686,74.20489401511009,0.052625284314489935,0.47802197802197804,0.521978021978022,2584.2239483476965,0.12100068996306523,0.510989010989011,0.0989010989010989,0.16483516483516483,22.022125573277872,,,7.0
hour+actual_bin,30-60%,164,164,1559056.107,1132.592424223632,873.6898108534888,0.053038974985216536,0.38414634146341464,0.6158536585365854,2863.0998843308057,0.13391654794143315,0.6402439024390244,0.07317073170731707,0.23170731707317074,21.962313862395035,,,16.0
hour+actual_bin,10-30%,188,188,714523.389,1184.7949580865886,344.8267169532173,0.05516048443881145,0.4627659574468085,0.5372340425531915,2503.5831017392193,0.11679590360008371,0.4946808510638298,0.11170212765957446,0.1702127659574468,21.957629876815737,,,1.0
hour+actual_bin,30-60%,172,172,1676381.241,-146.04024072173726,-299.49251049223676,-0.006644856622712042,0.5465116279069767,0.45348837209302323,2717.229572180185,0.12713159446213576,0.6337209302325582,0.09883720930232558,0.23255813953488372,21.86663424748735,,,11.0
hour+actual_bin,10-30%,180,180,701521.009,1167.4908753819923,757.2322175961742,0.054550297735686946,0.40555555555555556,0.5944444444444444,2599.042789375542,0.12133458282846546,0.5777777777777777,0.1388888888888889,0.12222222222222222,21.840224909123783,,,11.0
hour+actual_bin,10-30%,179,179,709548.061,1315.184976131059,218.1417852945301,0.06147099428954089,0.46368715083798884,0.5363128491620112,2601.5496890142476,0.12152198126615103,0.4972067039106145,0.0782122905027933,0.18435754189944134,21.752434646641035,,,3.0
hour+actual_bin,30-60%,144,144,1422133.388,1326.4247631855233,2038.5576876805035,0.062203828149919614,0.3125,0.6875,3224.835682220926,0.1510326390883782,0.7361111111111112,0.05555555555555555,0.3125,21.74870002872646,,,14.0
hour+actual_bin,10-30%,173,173,685090.858,1146.3745397545533,212.45836029223346,0.05348307217473939,0.4393063583815029,0.5606936416184971,2680.1069308178567,0.1252785270341365,0.5202312138728323,0.09826589595375723,0.19653179190751446,21.673185176905616,,,9.0
hour+actual_bin,60-80%,155,155,2345606.024,-858.9558281870259,154.1756441738671,-0.040732146813436364,0.4774193548387097,0.5225806451612903,2812.3211387083043,0.13164904757696175,0.5935483870967742,0.09032258064516129,0.18064516129032257,20.40560237442907,,,0.0
hour+actual_bin,10-30%,191,191,775471.14,1004.5842231400372,618.5204655032721,0.04689450724642566,0.4083769633507853,0.5916230366492147,2283.4916205212166,0.10658625069615674,0.5340314136125655,0.11518324607329843,0.12041884816753927,20.357973882965936,,,14.0
hour+actual_bin,10-30%,155,155,649641.665,2009.9083986777455,1285.5148323961403,0.09409259393161895,0.2967741935483871,0.7032258064516129,2779.941199273916,0.13031117557418914,0.5483870967741935,0.09032258064516129,0.2709677419354839,20.19823221399932,,,17.0
hour+actual_bin,10-30%,194,194,776425.702,846.2200161065903,422.8386645907053,0.03949572345038037,0.4536082474226804,0.5463917525773195,2177.667042153204,0.10175533212289838,0.5051546391752577,0.10824742268041238,0.07216494845360824,19.740534431842285,,,15.0
hour+actual_bin,30-60%,141,141,1334457.726,1406.5900806622597,1481.809982026347,0.06596943801649621,0.3546099290780142,0.6453900709219859,2969.0972736475687,0.1388531748762125,0.6524822695035462,0.07092198581560284,0.24822695035460993,19.57829765754596,,,15.0
hour+actual_bin,10-30%,163,163,656627.371,703.3503417759504,-170.39002623190754,0.032641685940593426,0.5153374233128835,0.48466257668711654,2561.1802853048,0.11949115062499283,0.5705521472392638,0.147239263803681,0.13496932515337423,19.47705755187383,,,10.0
hour+actual_bin,10-30%,173,173,733108.548,1125.7176754089146,312.54184177070874,0.05253778229109218,0.43352601156069365,0.5664739884393064,2401.492159353258,0.1122704108863538,0.5144508670520231,0.09826589595375723,0.16184971098265896,19.422781083339206,,,16.0
hour+actual_bin,10-30%,179,179,671408.72,995.4239072909226,523.0643911154211,0.046520596928333914,0.4134078212290503,0.5865921787709497,2258.256109016192,0.10558680574605721,0.5195530726256983,0.08379888268156424,0.1340782122905028,18.90003822854424,,,13.0
hour+actual_bin,60-80%,139,139,2117334.0,-1172.4815098507645,-389.9598293089548,-0.0552252166110879,0.5467625899280576,0.45323741007194246,2873.796526764975,0.13439539302621706,0.6474820143884892,0.07913669064748201,0.16546762589928057,18.68095963064417,,,23.0
hour+actual_bin,30-60%,138,138,1347893.997,787.3817967727651,698.9912769797993,0.0370596098713443,0.41304347826086957,0.5869565217391305,2889.218499211216,0.1350809729920595,0.6594202898550725,0.08695652173913043,0.2463768115942029,18.641174272904212,,,13.0
hour+actual_bin,30-60%,153,153,1473709.009,126.4218904920408,-54.51736195278136,0.0064486567109422075,0.5098039215686274,0.49019607843137253,2601.0447305106086,0.12165183035757858,0.6209150326797386,0.1111111111111111,0.1895424836601307,18.612730044709522,,,12.0
hour+actual_bin,60-80%,144,144,2180537.997,-968.0529288923296,-871.3274432908711,-0.04539167046812587,0.5763888888888888,0.4236111111111111,2765.6228398218923,0.12913813315428604,0.6388888888888888,0.125,0.19444444444444445,18.59589117421719,,,20.0
hour+actual_bin,10-30%,168,168,644622.946,911.3584408961573,384.17283216069063,0.04230817471720115,0.4523809523809524,0.5476190476190477,2337.0480712442854,0.10912556080904803,0.5059523809523809,0.1130952380952381,0.11904761904761904,18.33309421592007,,,12.0
hour+actual_bin,60-80%,149,149,2232128.085,-684.2005408837473,-61.41663209706894,-0.032238232112374435,0.5167785234899329,0.48322147651006714,2620.8749131895756,0.12229299174539969,0.5906040268456376,0.06040268456375839,0.1610738255033557,18.221655770064555,,,22.0
hour+actual_bin,60-80%,145,145,2185281.917,-960.7314204383594,-319.2925858849012,-0.04502359527035405,0.5379310344827586,0.46206896551724136,2620.217132434753,0.12239302433189073,0.5793103448275863,0.1310344827586207,0.18620689655172415,17.746988528124156,,,19.0
hour+actual_bin,60-80%,164,164,2500998.194,-299.80357624565363,253.62492869015205,-0.014311709759219074,0.4695121951219512,0.5304878048780488,2315.0451929132314,0.10805237999982953,0.5121951219512195,0.09146341463414634,0.12195121951219512,17.720590319972043,,,4.0
hour+actual_bin,60-80%,148,148,2207569.643,-82.2521322942739,341.3776703505464,-0.004013350997447954,0.4594594594594595,0.5405405405405406,2558.7373072882956,0.11932248750316873,0.6216216216216216,0.08108108108108109,0.16891891891891891,17.659728150468972,,,6.0
hour+actual_bin,60-80%,136,136,2036759.748,-632.8861514998349,138.96752189062317,-0.02971254280261891,0.4632352941176471,0.5367647058823529,2770.0791783871136,0.12930735806591667,0.5661764705882353,0.03676470588235294,0.16176470588235295,17.585800696964668,,,8.0
hour+actual_bin,60-80%,138,138,2072223.409,-318.50812051483734,139.00221067731854,-0.015231021414354146,0.4855072463768116,0.5144927536231884,2586.252196083931,0.12077240468803296,0.572463768115942,0.07246376811594203,0.2028985507246377,16.66659184694855,,,7.0
hour+actual_bin,60-80%,138,138,2106848.211,-990.6886536921113,-335.30368088938576,-0.046368721568865325,0.572463768115942,0.427536231884058,2558.245819916138,0.11945708007782395,0.5652173913043478,0.08695652173913043,0.21014492753623187,16.485077050739704,,,21.0
hour+actual_bin,60-80%,146,146,2214511.957,-198.0405943778743,88.82010201365392,-0.009540433865274152,0.4863013698630137,0.5136986301369864,2304.655918686801,0.1075142824953072,0.547945205479452,0.07534246575342465,0.1232876712328767,15.69708524431485,,,5.0
hour+actual_bin,60-80%,141,141,2130567.786,-49.92799280610533,373.5837472523708,-0.002697445162468654,0.45390070921985815,0.5460992907801419,2289.0237039910585,0.10684684584371655,0.5319148936170213,0.06382978723404255,0.1347517730496454,15.065405263964033,,,3.0
hour+actual_bin,60-80%,125,125,1855999.198,-209.24845716120583,335.5703598824093,-0.010010322623358069,0.488,0.512,2565.8861310122734,0.11952961049578982,0.568,0.072,0.184,14.941201311973728,,,9.0
hour+actual_bin,60-80%,121,121,1813752.317,-1269.688551437747,-1221.0992977762053,-0.059198705025623556,0.6115702479338843,0.3884297520661157,2623.6604138017706,0.12233633637533241,0.5785123966942148,0.09917355371900827,0.17355371900826447,14.802696701415222,,,10.0
hour+actual_bin,60-80%,155,155,2350798.293,139.29157179108836,369.9047560987801,0.00605064681552574,0.44516129032258067,0.5548387096774193,2033.1752493519148,0.09493920086373119,0.49032258064516127,0.08387096774193549,0.10967741935483871,14.715576133878333,,,1.0
hour+actual_bin,60-80%,140,140,2122092.382,157.5901000977991,536.043869275818,0.006849378990632478,0.4357142857142857,0.5642857142857143,2106.9635058838153,0.09847006163597756,0.5071428571428571,0.10714285714285714,0.1,13.785808629036858,,,2.0
hour+actual_bin,60-80%,107,107,1601143.892,-987.7981872945772,-544.4866195278628,-0.046168796028012424,0.5700934579439252,0.42990654205607476,2637.9149600471883,0.12287091636609279,0.5607476635514018,0.07476635514018691,0.16822429906542055,13.147188051171929,,,17.0
hour+actual_bin,60-80%,121,121,1790076.119,-464.56393097914685,-203.24395432776328,-0.021709880278747953,0.5206611570247934,0.4793388429752066,2328.080056318237,0.10861047992377958,0.5619834710743802,0.11570247933884298,0.1322314049586777,13.14186807077733,,,18.0
hour+actual_bin,60-80%,111,111,1678637.49,-785.4862601836601,-340.4633409789494,-0.036766521697048096,0.5495495495495496,0.45045045045045046,2312.5877857640653,0.10784832507694765,0.5495495495495496,0.07207207207207207,0.11711711711711711,11.97116408354119,,,12.0
hour+actual_bin,60-80%,101,101,1504284.129,-949.2861089940503,-717.9322420181888,-0.044506634781871626,0.5643564356435643,0.43564356435643564,2507.0179701353377,0.11687628791748533,0.5643564356435643,0.0891089108910891,0.18811881188118812,11.804505079666018,,,13.0
hour+actual_bin,60-80%,111,111,1660269.285,-890.77371045189,-538.8676320151608,-0.04183982349612873,0.5945945945945946,0.40540540540540543,2167.8961309157557,0.10118636940305131,0.46846846846846846,0.08108108108108109,0.11711711711711711,11.231687003738696,,,15.0
hour+actual_bin,60-80%,101,101,1504587.854,-763.1408719624969,-325.2398649109746,-0.03564200465360474,0.5445544554455446,0.45544554455445546,2258.0156984598148,0.10521523326304646,0.46534653465346537,0.06930693069306931,0.15841584158415842,10.626738559567693,,,16.0
hour+actual_bin,60-80%,98,98,1471047.785,-833.2707586744577,-447.9930605601621,-0.03895937813522872,0.5612244897959183,0.4387755102040816,2297.511385015681,0.10690366717363037,0.5204081632653061,0.08163265306122448,0.15306122448979592,10.476559383015775,,,14.0
hour+actual_bin,90-100%,64,64,1287626.018,-3361.484202586795,-2982.9545157407792,-0.1582999671497569,0.90625,0.09375,3404.516162554037,0.16029218751861066,0.703125,0.0625,0.3125,10.258700001191082,,,21.0
hour+actual_bin,60-80%,101,101,1521553.138,-721.8681542234989,-7.158257703493291,-0.03384664584962865,0.504950495049505,0.49504950495049505,2162.3561152462353,0.10105377204252618,0.5148514851485149,0.09900990099009901,0.09900990099009901,10.206430976295144,,,11.0
hour+actual_bin,90-100%,71,71,1436162.654,-2776.0225830604527,-2920.4644160711687,-0.13044178923572863,0.8450704225352113,0.15492957746478872,2895.6105311543765,0.135978268314151,0.5915492957746479,0.028169014084507043,0.2676056338028169,9.654457050304721,,,23.0
hour+actual_bin,80-90%,81,81,1472725.518,-1890.9336993887814,-1416.4382229779421,-0.08859436447523412,0.7283950617283951,0.2716049382716049,2513.987497235436,0.11759810551847653,0.48148148148148145,0.07407407407407407,0.2222222222222222,9.5254465469966,,,23.0
hour+actual_bin,90-100%,79,79,1601852.594,-2385.379640188392,-2046.2727930533038,-0.1123777958420334,0.8227848101265823,0.17721518987341772,2556.6257240999234,0.1203058552823821,0.5569620253164557,0.0759493670886076,0.17721518987341772,9.504162567308185,,,4.0
hour+actual_bin,90-100%,59,59,1188336.439,-3210.209094964545,-3198.8280126813443,-0.15163872611381196,0.8983050847457628,0.1016949152542373,3330.604534534506,0.15721258905686572,0.7288135593220338,0.03389830508474576,0.288135593220339,9.275542754355078,,,22.0
hour+actual_bin,90-100%,64,64,1299413.494,-2881.7909527375036,-2328.2571685322437,-0.13496607740955624,0.890625,0.109375,3080.559998355808,0.14416834804003328,0.5625,0.03125,0.265625,9.22677427456213,,,7.0
hour+actual_bin,90-100%,71,71,1447718.718,-2438.1959315004,-2262.8079313860435,-0.11484156131749691,0.8169014084507042,0.18309859154929578,2649.1836714849796,0.12460951224270891,0.6056338028169014,0.08450704225352113,0.22535211267605634,8.847275369232333,,,5.0
hour+actual_bin,80-90%,75,75,1359710.401,-1884.7620351918772,-1529.2016871743144,-0.08821593251711608,0.72,0.28,2509.269856911571,0.11722148894281038,0.49333333333333335,0.08,0.17333333333333334,8.791611670710779,,,0.0
hour+actual_bin,90-100%,69,69,1411474.043,-2472.7888177944087,-2177.97832350263,-0.11649771544482247,0.8695652173913043,0.13043478260869565,2675.0838982471587,0.12586322842874606,0.5797101449275363,0.07246376811594203,0.2318840579710145,8.684562761583479,,,1.0
hour+actual_bin,90-100%,78,78,1583730.253,-2013.1753235497222,-1726.9970595480354,-0.09510335882717598,0.782051282051282,0.21794871794871795,2307.5645826786804,0.10873249119425739,0.5128205128205128,0.05128205128205128,0.15384615384615385,8.481134313152076,,,3.0
hour+actual_bin,80-90%,82,82,1498585.638,-1510.6601268737136,-875.8149040531425,-0.07064241876269785,0.6585365853658537,0.34146341463414637,2107.404607721348,0.09832913474816739,0.3902439024390244,0.07317073170731707,0.13414634146341464,8.062989049349726,,,22.0
hour+actual_bin,80-90%,76,76,1380841.079,-1676.8272621609483,-1625.9299780826295,-0.07863751207462213,0.7236842105263158,0.27631578947368424,2253.1949848367976,0.10532120293924478,0.5,0.11842105263157894,0.11842105263157894,8.004411423382603,,,3.0
hour+actual_bin,90-100%,67,67,1357049.18,-2351.4692979376073,-1910.6701181123863,-0.11053895530372358,0.8208955223880597,0.1791044776119403,2540.3616554699975,0.11928397185614904,0.582089552238806,0.1044776119402985,0.16417910447761194,7.992026114361986,,,6.0
hour+actual_bin,90-100%,65,65,1318432.55,-2296.184217169111,-1787.077012752241,-0.10823114368765395,0.8,0.2,2572.2550329390046,0.12101219997329717,0.5230769230769231,0.1076923076923077,0.2153846153846154,7.8657929982643155,,,0.0
hour+actual_bin,90-100%,67,67,1366725.037,-2295.603272209602,-2024.2835286431,-0.10851577239569063,0.8656716417910447,0.13432835820895522,2462.7603906983873,0.11625452788128253,0.5522388059701493,0.05970149253731343,0.16417910447761194,7.78905336804593,,,2.0
hour+actual_bin,80-90%,74,74,1350092.399,-1516.7782705696122,-1168.7927048755246,-0.07104431307874855,0.7027027027027027,0.2972972972972973,2225.2149763201683,0.10386410472758147,0.43243243243243246,0.0945945945945946,0.12162162162162163,7.685943749841028,,,5.0
hour+actual_bin,80-90%,72,72,1321961.558,-1310.9084363440206,-910.8652437378587,-0.061509462251876985,0.6111111111111112,0.3888888888888889,2142.969354634495,0.1000308010616212,0.4722222222222222,0.08333333333333333,0.125,7.202217676436726,,,2.0
hour+actual_bin,80-90%,57,57,1037398.924,-2169.1785375930363,-2170.547085728811,-0.10173381335632235,0.7368421052631579,0.2631578947368421,2529.8389769270184,0.11843105591808077,0.543859649122807,0.03508771929824561,0.17543859649122806,6.750570187330604,,,21.0
hour+actual_bin,90-100%,56,56,1140622.485,-2466.7165458898667,-1842.305727064384,-0.11593716678328958,0.9285714285714286,0.07142857142857142,2559.3011463182734,0.1202234908771973,0.5178571428571429,0.03571428571428571,0.23214285714285715,6.732515489123049,,,8.0
hour+actual_bin,80-90%,67,67,1212923.81,-1339.1832591381788,-884.5035534264207,-0.06284681515835724,0.6865671641791045,0.31343283582089554,2145.5534488798116,0.10028481147742666,0.44776119402985076,0.04477611940298507,0.11940298507462686,6.719082368987586,,,1.0
hour+actual_bin,90-100%,43,43,868179.976,-3161.395777397567,-2753.941851946369,-0.14935600505986152,0.9767441860465116,0.023255813953488372,3185.077340070728,0.1504523737021375,0.6744186046511628,0.06976744186046512,0.2558139534883721,6.469452069191912,,,20.0
hour+actual_bin,80-90%,56,56,1019594.781,-1446.887142441005,-786.9644606835882,-0.06799857661725786,0.6071428571428571,0.39285714285714285,2348.0594301088263,0.10971951586113847,0.44642857142857145,0.08928571428571429,0.17857142857142858,6.144292888223754,,,8.0
