experiment,month,lead_hour,rows,baseline_abs_error,candidate_abs_error,delta_abs_error,impact_delta,fail_to_pass8,pass_to_fail8,net_pass8,seed
issue_cycle,5,33.0,68,0.15640340347302575,0.16097960316812351,0.004576199695097787,0.3111815792666495,2,9,-7,77
issue_cycle,5,34.0,74,0.14032700300231127,0.14015951689017958,-0.00016748611213166723,-0.012393972297743375,8,7,1,77
issue_cycle,5,35.0,74,0.11579022577357646,0.1230932866173069,0.007303060843730435,0.5404265024360522,5,7,-2,77
issue_cycle,6,12.0,60,0.11919976646011617,0.12334923022454441,0.0041494637644282455,0.24896782586569471,0,7,-7,77
issue_cycle,6,13.0,60,0.13531332899499185,0.13000397032145414,-0.00530935867353771,-0.3185615204122626,4,3,1,77
issue_cycle,6,14.0,59,0.12191456355561126,0.11832513270841336,-0.0035894308471979067,-0.2117764199846765,4,0,4,77
issue_cycle,6,15.0,61,0.12120963758662989,0.11346618581079554,-0.00774345177583436,-0.47235055832589595,4,1,3,77
issue_cycle,6,16.0,59,0.13980751536245917,0.13339049108205117,-0.006417024280408005,-0.37860443254407233,6,0,6,77
issue_cycle,6,17.0,58,0.12550720809856886,0.1205644735493622,-0.00494273454920665,-0.2866786038539857,6,2,4,77
issue_cycle,6,18.0,45,0.13307478315675791,0.13989368460984242,0.006818901453084493,0.3068505653888022,0,5,-5,77
issue_cycle,6,19.0,39,0.11440000399009402,0.12400291566385614,0.009602911673762118,0.3745135552767226,2,4,-2,77
issue_cycle,6,20.0,28,0.11897674866932394,0.11366642441518403,-0.005310324254139904,-0.14868907911591733,1,1,0,77
issue_cycle,6,21.0,22,0.15598005617051325,0.15302785899802432,-0.0029521971724889395,-0.06494833779475667,1,0,1,77
issue_cycle,6,22.0,24,0.10101183534536434,0.10928352196204831,0.00827168661668397,0.1985204788004153,0,3,-3,77
issue_cycle,6,23.0,24,0.07990850444164276,0.08021856354868445,0.00031005910704168943,0.007441418569000546,0,3,-3,77
issue_cycle,6,24.0,18,0.07403754632700384,0.07536486015970628,0.0013273138327024522,0.02389164898864414,0,1,-1,77
issue_cycle,6,25.0,25,0.10148126456535232,0.10372475626790653,0.0022434917025542012,0.05608729256385503,2,0,2,77
issue_cycle,6,26.0,26,0.09639867157441649,0.09985731524219862,0.003458643667782119,0.0899247353623351,1,1,0,77
issue_cycle,6,27.0,28,0.14003842240412495,0.14494879074622327,0.0049103683420983,0.1374903135787524,1,0,1,77
issue_cycle,6,28.0,29,0.1321448358560595,0.1391852920773967,0.007040456221337191,0.20417323041877855,1,0,1,77
issue_cycle,6,29.0,36,0.12794170808327726,0.13681443991832334,0.008872731835046088,0.31941834606165914,2,2,0,77
issue_cycle,6,30.0,31,0.1414175483437534,0.1435580431584263,0.0021404948146729,0.0663553392548599,1,2,-1,77
issue_cycle,6,31.0,34,0.1525181639663196,0.15628063514303897,0.0037624711767193547,0.12792402000845807,1,1,0,77
issue_cycle,6,32.0,42,0.13985839751806675,0.15047468279581924,0.010616285277752487,0.44588398166560445,0,5,-5,77
issue_cycle,6,33.0,52,0.11718128354862493,0.1120506000519703,-0.0051306834966546346,-0.266795541826041,6,1,5,77
issue_cycle,6,34.0,54,0.1273869855229442,0.12989093324011255,0.002503947717168355,0.13521317672709116,2,2,0,77
issue_cycle,6,35.0,56,0.1080697306914581,0.11058883000739987,0.0025190993159417896,0.1410695616927402,2,3,-1,77
issue_cycle,7,12.0,73,0.11676819919747879,0.1159657072289043,-0.0008024919685745074,-0.05858191370593904,6,7,-1,77
issue_cycle,7,13.0,73,0.13277075666684307,0.12978541517234773,-0.0029853414944953274,-0.2179299290981589,5,6,-1,77
issue_cycle,7,14.0,72,0.14595051592169428,0.14680727173759475,0.0008567558159004619,0.06168641874483326,4,7,-3,77
issue_cycle,7,15.0,73,0.13772149918678628,0.14138650436178637,0.0036650051750000932,0.2675453777750068,1,8,-7,77
issue_cycle,7,16.0,73,0.1277310698918249,0.12277112896039823,-0.004959940931426681,-0.3620756879941477,2,7,-5,77
issue_cycle,7,17.0,68,0.1334820687054275,0.12170417292018097,-0.011777895785246531,-0.8008969133967642,4,4,0,77
issue_cycle,7,18.0,69,0.16134445605439449,0.14738748268090687,-0.013956973373487594,-0.963031162770644,7,1,6,77
issue_cycle,7,19.0,69,0.15588023223108938,0.15067699140031654,-0.005203240830772831,-0.35902361732332533,4,5,-1,77
issue_cycle,7,20.0,65,0.12422732124478615,0.1259773398311453,0.0017500185863591818,0.11375120811334681,5,6,-1,77
issue_cycle,7,21.0,67,0.12306753100950572,0.1269550167204259,0.0038874857109201725,0.26046154263165155,5,2,3,77
issue_cycle,7,22.0,60,0.1450250413872447,0.14026703292556342,-0.0047580084616812846,-0.2854805077008771,3,7,-4,77
issue_cycle,7,23.0,58,0.1327930353314359,0.13667317916894509,0.003880143837509154,0.22504834257553094,3,3,0,77
issue_cycle,7,24.0,58,0.11029634301521901,0.12206430972181671,0.011767966706597698,0.6825420689826664,4,6,-2,77
issue_cycle,7,25.0,59,0.09357744162152788,0.09540283669899484,0.0018253950774669726,0.10769830957055138,7,7,0,77
issue_cycle,7,26.0,57,0.10693969983557505,0.1129393251108971,0.00599962527532205,0.3419786406933568,4,5,-1,77
issue_cycle,7,27.0,57,0.12798622779937896,0.13213869818396753,0.004152470384588556,0.2366908119215477,1,5,-4,77
issue_cycle,7,28.0,63,0.1515465962137672,0.1515413999356848,-5.196278082393502e-06,-0.00032736551919079065,2,4,-2,77
issue_cycle,7,29.0,63,0.1345617471134008,0.13466156544776217,9.981833436136517e-05,0.006288555064766006,3,8,-5,77
issue_cycle,7,30.0,63,0.15832955066653268,0.1595386046218212,0.001209053955288539,0.07617039918317794,3,3,0,77
issue_cycle,7,31.0,66,0.17886533522698886,0.1735818727868522,-0.005283462440136649,-0.34870852104901884,5,5,0,77
issue_cycle,7,32.0,66,0.19206439941294115,0.18762558437416355,-0.004438815038777601,-0.2929617925593217,2,4,-2,77
issue_cycle,7,33.0,65,0.17522705059480423,0.16996550930166454,-0.005261541293139657,-0.3420001840540777,5,5,0,77
issue_cycle,7,34.0,72,0.13940216553642315,0.13925120279891579,-0.00015096273750735665,-0.010869317100529678,5,9,-4,77
issue_cycle,7,35.0,68,0.10643752247112657,0.10955090522473836,0.0031133827536117876,0.21171002724560156,6,7,-1,77
issue_cycle,8,12.0,31,0.11626999820473094,0.12215932486257021,0.00588932665783928,0.18256912639301767,1,4,-3,77
issue_cycle,8,13.0,35,0.1478354059299387,0.13915887498810553,-0.008676530941833214,-0.3036785829641625,4,3,1,77
issue_cycle,8,14.0,36,0.13018062473387337,0.12319057468995474,-0.006990050043918636,-0.2516418015810709,5,4,1,77
issue_cycle,8,15.0,41,0.1123428025788594,0.10989648487229561,-0.0024463177065637974,-0.10029902596911569,2,5,-3,77
issue_cycle,8,16.0,38,0.11262793171975309,0.11001047055537963,-0.0026174611643734534,-0.09946352424619123,2,3,-1,77
issue_cycle,8,17.0,40,0.10272543672456495,0.0929611332852939,-0.009764303439271045,-0.3905721375708418,4,2,2,77
issue_cycle,8,18.0,37,0.11075293892821603,0.11356055781111245,0.0028076188828964283,0.10388189866716785,1,3,-2,77
issue_cycle,8,19.0,36,0.1451393836857525,0.14232218209351122,-0.002817201592241275,-0.10141925732068591,6,2,4,77
issue_cycle,8,20.0,33,0.11859341050047709,0.13184545285903973,0.013252042358562635,0.43731739783256696,2,2,0,77
issue_cycle,8,21.0,27,0.15585450470332865,0.15918211758838743,0.003327612885058789,0.0898455478965873,1,1,0,77
issue_cycle,8,22.0,21,0.13703646078216994,0.13504792169420304,-0.0019885390879668904,-0.041759320847304694,2,1,1,77
issue_cycle,8,23.0,21,0.12239366332342635,0.12676944546414878,0.004375782140722427,0.09189142495517097,4,3,1,77
issue_cycle,8,24.0,21,0.17792878031558318,0.171472052897957,-0.006456727417626172,-0.13559127577014962,5,0,5,77
issue_cycle,8,25.0,19,0.12988442675504577,0.11588741147497152,-0.013997015280074252,-0.2659432903214108,2,1,1,77
issue_cycle,8,26.0,20,0.07267792191915562,0.07730064371256115,0.004622721793405537,0.09245443586811075,1,3,-2,77
issue_cycle,8,27.0,17,0.10075403255869052,0.11089994611654001,0.010145913557849509,0.17248053048344167,0,2,-2,77
issue_cycle,8,28.0,17,0.13557677982995203,0.12495766447128155,-0.010619115358670472,-0.18052496109739802,1,2,-1,77
issue_cycle,8,29.0,27,0.1121826109294365,0.1133542161287586,0.001171605199322077,0.03163334038169607,0,1,-1,77
issue_cycle,8,30.0,22,0.14903555094055856,0.14965940238011927,0.000623851439560678,0.013724731670334916,0,0,0,77
issue_cycle,8,31.0,23,0.13912835022139233,0.14107562187243045,0.0019472716510381103,0.04478724797387654,1,1,0,77
issue_cycle,8,32.0,28,0.17288778595200796,0.17086146435500868,-0.002026321596999274,-0.05673700471597967,2,1,1,77
issue_cycle,8,33.0,32,0.17264382314179838,0.16244092138182328,-0.010202901759975118,-0.3264928563192038,2,0,2,77
issue_cycle,8,34.0,33,0.16403955708103418,0.15926399727892712,-0.004775559802107064,-0.15759347346953312,5,2,3,77
issue_cycle,8,35.0,34,0.1476956316740979,0.14145644817967742,-0.006239183494420493,-0.21213223881029675,2,3,-1,77
issue_cycle,9,12.0,47,0.1013279807658069,0.1012657775154493,-6.220325035760746e-05,-0.002923552766807551,5,3,2,77
issue_cycle,9,13.0,43,0.09817007697515728,0.10017356460785327,0.002003487632695997,0.08614996820592788,3,3,0,77
issue_cycle,9,14.0,47,0.09959639195095187,0.10546754675603093,0.005871154805079064,0.275944275838716,2,2,0,77
issue_cycle,9,15.0,46,0.0962855554514357,0.10542472071313662,0.009139165261700938,0.4204016020382431,3,2,1,77
issue_cycle,9,16.0,46,0.09570825512060276,0.11213967512071828,0.016431420000115517,0.7558453200053138,2,7,-5,77
issue_cycle,9,17.0,38,0.08843030613291203,0.09855560083675037,0.010125294703838338,0.38476119874585685,4,5,-1,77
issue_cycle,9,18.0,38,0.12901049459680602,0.133785162137968,0.004774667541161954,0.18143736656415424,1,3,-2,77
issue_cycle,9,19.0,36,0.11836658327476683,0.13113254913377478,0.012765965859007942,0.4595747709242859,1,4,-3,77
issue_cycle,9,20.0,37,0.08913395498998124,0.10803324621980291,0.018899291229821674,0.699273775503402,1,6,-5,77
issue_cycle,9,21.0,34,0.11063210244944201,0.12096044486824686,0.01032834241880487,0.3511636422393656,3,2,1,77
issue_cycle,9,22.0,32,0.10600764760929567,0.11478714210518431,0.008779494495888643,0.2809438238684366,1,5,-4,77
issue_cycle,9,23.0,31,0.08803502145057003,0.09261073137405285,0.004575709923482799,0.14184700762796676,0,2,-2,77
issue_cycle,9,24.0,30,0.11461534892418464,0.11411437197902456,-0.0005009769451600871,-0.015029308354802613,0,1,-1,77
issue_cycle,9,25.0,24,0.1085561137330588,0.11402787184800524,0.005471758114946431,0.13132219475871434,1,2,-1,77
issue_cycle,9,26.0,24,0.09792225376384117,0.09342023508450088,-0.004502018679340282,-0.10804844830416677,1,2,-1,77
issue_cycle,9,27.0,19,0.12452963027249427,0.11407983287570989,-0.01044979739678438,-0.19854615053890323,3,2,1,77
issue_cycle,9,28.0,19,0.09084994345133826,0.09814673671283061,0.0072967932614923445,0.13863907196835454,0,2,-2,77
issue_cycle,9,29.0,25,0.1374116723057652,0.12873443200284715,-0.008677240302918054,-0.21693100757295136,1,1,0,77
issue_cycle,9,30.0,30,0.10590751773251948,0.11050112329302414,0.004593605560504666,0.13780816681513997,1,3,-2,77
issue_cycle,9,31.0,34,0.11124593923889022,0.1101386821137868,-0.0011072571251034046,-0.037646742253515754,2,3,-1,77
issue_cycle,9,32.0,35,0.11169175507105752,0.12381736482263937,0.012125609751581851,0.4243963413053648,2,4,-2,77
issue_cycle,9,33.0,40,0.1284414788919491,0.14056466082272487,0.01212318193077576,0.4849272772310304,3,2,1,77
issue_cycle,9,34.0,42,0.13113823143667389,0.13228574238839463,0.0011475109517207563,0.04819545997227176,3,6,-3,77
issue_cycle,9,35.0,40,0.12451900544375258,0.13447442861368142,0.009955423169928836,0.3982169267971534,3,3,0,77
issue_cycle,10,12.0,44,0.1155798070290679,0.12319935859572366,0.007619551566655763,0.33526026893285354,2,5,-3,77
issue_cycle,10,13.0,43,0.11843369869557724,0.13277532749648324,0.014341628800906007,0.6166900384389583,5,5,0,77
issue_cycle,10,14.0,38,0.12955721709086943,0.141052754266734,0.011495537175864571,0.4368304126828537,5,7,-2,77
issue_cycle,10,15.0,41,0.12208922531532783,0.13567361461002633,0.01358438929469851,0.5569599610826389,3,3,0,77
issue_cycle,10,16.0,42,0.14461211281997263,0.1550381424821923,0.010426029662219687,0.43789324581322686,2,5,-3,77
issue_cycle,10,17.0,46,0.1485691837494713,0.14905577932176362,0.0004865955722922957,0.0223833963254456,2,3,-1,77
issue_cycle,10,18.0,47,0.15094603139691967,0.15396495786524417,0.003018926468324487,0.1418895440112509,4,7,-3,77
issue_cycle,10,19.0,47,0.14092420024380642,0.14872969085375498,0.007805490609948561,0.36685805866758237,1,5,-4,77
issue_cycle,10,20.0,42,0.1100381993686857,0.11789694340374393,0.007858744035058226,0.33006724947244553,3,4,-1,77
issue_cycle,10,21.0,31,0.13585376265096263,0.14479655895825752,0.00894279630729488,0.27722668552614127,1,0,1,77
issue_cycle,10,22.0,25,0.12580589830653766,0.12767310790565206,0.0018672095991144088,0.04668023997786022,2,4,-2,77
issue_cycle,10,23.0,24,0.12060238656820975,0.11198383391883737,-0.008618552649372386,-0.20684526358493727,2,0,2,77
issue_cycle,10,24.0,30,0.11481751654554023,0.10914058915407968,-0.00567692739146056,-0.1703078217438168,3,2,1,77
issue_cycle,10,25.0,29,0.12387526382393411,0.12418032244770512,0.00030505862377099675,0.008846700089358906,2,3,-1,77
issue_cycle,10,26.0,30,0.09683088669382692,0.09845856691281611,0.0016276802189891988,0.048830406569675966,3,4,-1,77
issue_cycle,10,27.0,27,0.10596626126316915,0.10429205813845968,-0.0016742031247094702,-0.0452034843671557,2,0,2,77
issue_cycle,10,28.0,26,0.10565281224578324,0.1253760511533072,0.019723238907523963,0.5128042115956231,0,3,-3,77
issue_cycle,10,29.0,26,0.1387816431131708,0.15706456095588758,0.018282917842716805,0.47535586391063694,1,2,-1,77
issue_cycle,10,30.0,33,0.13103500291563183,0.14280247513381417,0.01176747221818234,0.38832658320001723,1,5,-4,77
issue_cycle,10,31.0,37,0.09186599843108458,0.08764298570480278,-0.0042230127262817985,-0.15625147087242655,6,3,3,77
issue_cycle,10,32.0,46,0.08909140642815538,0.08565067095016095,-0.0034407354779944286,-0.15827383198774372,6,4,2,77
issue_cycle,10,33.0,48,0.1275909389786677,0.12468105131685615,-0.0029098876618115304,-0.13967460776695345,5,3,2,77
issue_cycle,10,34.0,46,0.13615216402623148,0.13737973961915956,0.0012275755929280498,0.056468477274690294,1,4,-3,77
issue_cycle,10,35.0,47,0.12503774994708555,0.11872607691115301,-0.006311673035932552,-0.29664863268882996,4,3,1,77
issue_cycle,11,12.0,48,0.11400326532270609,0.11477323543054128,0.0007699701078351986,0.03695856517608953,6,1,5,77
issue_cycle,11,13.0,45,0.14874108827761162,0.1405327001659794,-0.008208388111632195,-0.3693774650234488,2,0,2,77
issue_cycle,11,14.0,47,0.14654664639680634,0.13810820154652753,-0.008438444850278792,-0.3966069079631032,2,1,1,77
issue_cycle,11,15.0,52,0.1504397973610105,0.15437141946950556,0.003931622108495009,0.20444434964174046,4,4,0,77
issue_cycle,11,16.0,45,0.12760760911598412,0.13280690537598452,0.00519929626000041,0.23396833170001843,1,1,0,77
issue_cycle,11,17.0,44,0.13590669420973214,0.14429243654052823,0.008385742330796088,0.36897266255502786,3,4,-1,77
issue_cycle,11,18.0,40,0.1691891673496691,0.17695318840085478,0.007764021051185688,0.3105608420474275,0,3,-3,77
issue_cycle,11,19.0,40,0.13512672697357334,0.14187786298313512,0.006751136009561787,0.27004544038247147,1,3,-2,77
issue_cycle,11,20.0,37,0.11428574764453997,0.12176272041702697,0.007476972772486997,0.2766479925820189,0,2,-2,77
issue_cycle,11,21.0,33,0.1355164457410801,0.13529818167677846,-0.00021826406430167235,-0.007202714121955188,2,2,0,77
issue_cycle,11,22.0,32,0.11291356702635384,0.11421739884771623,0.0013038318213623842,0.041722618283596295,2,2,0,77
issue_cycle,11,23.0,29,0.11455684711938702,0.10921227468126204,-0.005344572438124973,-0.1549926007056242,2,1,1,77
issue_cycle,11,24.0,31,0.11021887431837397,0.11075972097511072,0.0005408466567367495,0.016766246358839235,1,0,1,77
issue_cycle,11,25.0,32,0.11271143704472443,0.11042397507712974,-0.00228746196759469,-0.07319878296303008,3,3,0,77
issue_cycle,11,26.0,33,0.11116168351747664,0.09989752171939598,-0.011264161798080655,-0.3717173393366616,3,4,-1,77
issue_cycle,11,27.0,34,0.09803920045790541,0.092135732069607,-0.005903468388298411,-0.20071792520214599,6,1,5,77
issue_cycle,11,28.0,34,0.12467025860101784,0.10861193532713899,-0.016058323273878822,-0.54598299131188,5,1,4,77
issue_cycle,11,29.0,39,0.12452945478741374,0.10963123256466109,-0.014898222222752633,-0.5810306666873527,4,3,1,77
issue_cycle,11,30.0,41,0.1321418931143224,0.12092864637021287,-0.011213246744109524,-0.4597431165084905,7,1,6,77
issue_cycle,11,31.0,41,0.13103565518557314,0.12684894789732093,-0.004186707288252204,-0.17165499881834037,4,1,3,77
issue_cycle,11,32.0,45,0.14147113957343485,0.14951849951721682,0.00804735994378196,0.3621311974701882,0,1,-1,77
issue_cycle,11,33.0,46,0.16025015220141545,0.17417794970644146,0.013927797505026016,0.6406786852311968,5,4,1,77
issue_cycle,11,34.0,50,0.16221117435599855,0.1729196314883087,0.010708457132310166,0.5354228566155083,4,1,3,77
issue_cycle,11,35.0,45,0.15820252659732748,0.1689279033234245,0.010725376726097031,0.48264195267436644,3,4,-1,77
issue_cycle,12,12.0,90,0.13110343070702887,0.12609384220851766,-0.005009588498511215,-0.4508629648660093,7,5,2,77
issue_cycle,12,13.0,90,0.11773107536534624,0.12255208076102103,0.004821005395674778,0.43389048561073,4,2,2,77
issue_cycle,12,14.0,90,0.12193961322136482,0.1258478174055915,0.003908204184226689,0.35173837658040197,7,4,3,77
