ensemble_id,model_id,members,weights,best_alpha,alpha_score,alpha_1_nmae,alpha_ficr,avg_nmae,worst_month_score,high_generation_score,delta_vs_baseline
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.2_0.4_0.4,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.2_0.4_0.4,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.2, ""xgboost_l1"": 0.4, ""catboost_mae"": 0.4}",1.03,0.6194690502779575,0.8714261749507368,0.36751192560517815,0.12857382504926315,,,-0.0012569246220425212
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.2_0.5_0.3,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.2_0.5_0.3,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.2, ""xgboost_l1"": 0.5, ""catboost_mae"": 0.3}",1.03,0.6195173069671897,0.8714702243420067,0.36756438959237253,0.12852977565799326,,,-0.001208667932810381
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.2_0.6_0.2,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.2_0.6_0.2,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.2, ""xgboost_l1"": 0.6, ""catboost_mae"": 0.2}",1.03,0.619156355932104,0.8713944736920529,0.3669182381721552,0.1286055263079471,,,-0.0015696189678959804
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.2_0.7_0.1,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.2_0.7_0.1,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.2, ""xgboost_l1"": 0.7, ""catboost_mae"": 0.1}",1.0275,0.6186981519950854,0.8711248154189009,0.3662714885712699,0.1288751845810992,,,-0.0020278229049146557
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.2_0.8_0.0,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.2_0.8_0.0,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.2, ""xgboost_l1"": 0.8, ""catboost_mae"": 0.0}",1.0275,0.6189384322058472,0.8707863692395751,0.3670904951721193,0.12921363076042494,,,-0.0017875426941528216
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.3_0.0_0.7,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.3_0.0_0.7,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.3, ""xgboost_l1"": 0.0, ""catboost_mae"": 0.7}",1.025,0.6178006794832072,0.8704646759207508,0.36513668304566355,0.12953532407924914,,,-0.0029252954167928724
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.3_0.1_0.6,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.3_0.1_0.6,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.3, ""xgboost_l1"": 0.1, ""catboost_mae"": 0.6}",1.03,0.619150185566524,0.8710012695767432,0.36729910155630496,0.12899873042325682,,,-0.0015757893334760187
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.3_0.2_0.5,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.3_0.2_0.5,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.3, ""xgboost_l1"": 0.2, ""catboost_mae"": 0.5}",1.03,0.6200976796959914,0.8713233206778047,0.368872038714178,0.12867667932219526,,,-0.0006282952040086442
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.3_0.3_0.4,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.3_0.3_0.4,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.3, ""xgboost_l1"": 0.3, ""catboost_mae"": 0.4}",1.03,0.6197476173391298,0.871519853143137,0.36797538153512255,0.12848014685686304,,,-0.00097835756087028
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.3_0.4_0.3,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.3_0.4_0.3,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.3, ""xgboost_l1"": 0.4, ""catboost_mae"": 0.3}",1.03,0.6193289490937944,0.8716010508735241,0.3670568473140647,0.12839894912647584,,,-0.0013970258062055985
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.3_0.5_0.2,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.3_0.5_0.2,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.3, ""xgboost_l1"": 0.5, ""catboost_mae"": 0.2}",1.03,0.6199129945376696,0.8715555410511467,0.36827044802419245,0.12844445894885323,,,-0.0008129803623304621
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.3_0.6_0.1,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.3_0.6_0.1,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.3, ""xgboost_l1"": 0.6, ""catboost_mae"": 0.1}",1.03,0.6195975361247766,0.8713670853710038,0.36782798687854945,0.12863291462899618,,,-0.0011284387752233949
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.3_0.7_0.0,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.3_0.7_0.0,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.3, ""xgboost_l1"": 0.7, ""catboost_mae"": 0.0}",1.03,0.619015036286187,0.8710567587052129,0.3669733138671612,0.12894324129478707,,,-0.0017109386138129956
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.4_0.0_0.6,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.4_0.0_0.6,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.4, ""xgboost_l1"": 0.0, ""catboost_mae"": 0.6}",1.03,0.6193253060463318,0.8709804974474857,0.3676701146451779,0.12901950255251424,,,-0.0014006688536681855
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.4_0.1_0.5,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.4_0.1_0.5,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.4, ""xgboost_l1"": 0.1, ""catboost_mae"": 0.5}",1.03,0.6202986524316142,0.8713375227214507,0.36925978214177774,0.12866247727854926,,,-0.00042732246838583787
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.4_0.2_0.4,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.4_0.2_0.4,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.4, ""xgboost_l1"": 0.2, ""catboost_mae"": 0.4}",1.03,0.6205078555320814,0.8715704819084648,0.36944522915569805,0.12842951809153527,,,-0.0002181193679186011
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.4_0.3_0.3,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.4_0.3_0.3,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.4, ""xgboost_l1"": 0.3, ""catboost_mae"": 0.3}",1.03,0.6198331042180241,0.8716826794361694,0.36798352899987874,0.1283173205638306,,,-0.0008928706819759658
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.4_0.4_0.2,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.4_0.4_0.2,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.4, ""xgboost_l1"": 0.4, ""catboost_mae"": 0.2}",1.03,0.6201027991989639,0.8716656754260388,0.36853992297188914,0.12833432457396116,,,-0.0006231757010360939
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.4_0.5_0.1,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.4_0.5_0.1,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.4, ""xgboost_l1"": 0.5, ""catboost_mae"": 0.1}",1.03,0.6199387119590398,0.8715089782177575,0.36836844570032207,0.12849102178224245,,,-0.0007872629409602094
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.4_0.6_0.0,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.4_0.6_0.0,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.4, ""xgboost_l1"": 0.6, ""catboost_mae"": 0.0}",1.03,0.619459791590766,0.8712254601506324,0.3676941230308996,0.12877453984936757,,,-0.0012661833092340036
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.5_0.0_0.5,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.5_0.0_0.5,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.5, ""xgboost_l1"": 0.0, ""catboost_mae"": 0.5}",1.03,0.6203138457510603,0.8713050870080146,0.369322604494106,0.12869491299198543,,,-0.00041212914893973274
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.5_0.1_0.4,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.5_0.1_0.4,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.5, ""xgboost_l1"": 0.1, ""catboost_mae"": 0.4}",1.03,0.6203433516890645,0.8715758362286825,0.36911086714944646,0.12842416377131752,,,-0.00038262321093551765
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.5_0.2_0.3,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.5_0.2_0.3,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.5, ""xgboost_l1"": 0.2, ""catboost_mae"": 0.3}",1.03,0.620343375952776,0.871716765641001,0.36896998626455096,0.128283234358999,,,-0.0003825989472240332
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.5_0.3_0.2,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.5_0.3_0.2,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.5, ""xgboost_l1"": 0.3, ""catboost_mae"": 0.2}",1.03,0.620466454001059,0.8717293684483791,0.369203539553739,0.12827063155162088,,,-0.0002595208989409903
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.5_0.4_0.1,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.5_0.4_0.1,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.5, ""xgboost_l1"": 0.4, ""catboost_mae"": 0.1}",1.03,0.6203891415792043,0.8716019881244302,0.36917629503397836,0.12839801187556976,,,-0.00033683332079570416
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.5_0.5_0.0,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.5_0.5_0.0,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.5, ""xgboost_l1"": 0.5, ""catboost_mae"": 0.0}",1.03,0.6197639406812468,0.871349694618785,0.36817818674370867,0.12865030538121505,,,-0.0009620342187531827
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.6_0.0_0.4,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.6_0.0_0.4,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.6, ""xgboost_l1"": 0.0, ""catboost_mae"": 0.4}",1.03,0.6202143546106083,0.8715273606803612,0.36890134854085527,0.1284726393196388,,,-0.0005116202893917787
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.6_0.1_0.3,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.6_0.1_0.3,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.6, ""xgboost_l1"": 0.1, ""catboost_mae"": 0.3}",1.03,0.6207679734064611,0.8717027554572041,0.36983319135571796,0.1282972445427959,,,4.199850646102732e-05
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.6_0.2_0.2,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.6_0.2_0.2,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.6, ""xgboost_l1"": 0.2, ""catboost_mae"": 0.2}",1.03,0.6207293895403132,0.8717454479269953,0.36971333115363114,0.1282545520730047,,,3.414640313170736e-06
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.6_0.3_0.1,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.6_0.3_0.1,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.6, ""xgboost_l1"": 0.3, ""catboost_mae"": 0.1}",1.03,0.620640613242757,0.871649231288914,0.3696319951965999,0.128350768711086,,,-8.536165724304379e-05
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.6_0.4_0.0,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.6_0.4_0.0,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.6, ""xgboost_l1"": 0.4, ""catboost_mae"": 0.0}",1.03,0.6199714420287459,0.8714221373728966,0.3685207466845952,0.12857786262710333,,,-0.0007545328712541544
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.7_0.0_0.3,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.7_0.0_0.3,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.7, ""xgboost_l1"": 0.0, ""catboost_mae"": 0.3}",1.03,0.6204489180862075,0.871630423331847,0.369267412840568,0.12836957666815302,,,-0.0002770568137925311
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.7_0.1_0.2,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.7_0.1_0.2,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.7, ""xgboost_l1"": 0.1, ""catboost_mae"": 0.2}",1.03,0.6208818343096456,0.8717000464940874,0.3700636221252038,0.12829995350591258,,,0.00015585940964557565
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.7_0.2_0.1,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.7_0.2_0.1,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.7, ""xgboost_l1"": 0.2, ""catboost_mae"": 0.1}",1.0275,0.620639508946407,0.8715915239802828,0.3696874939125312,0.12840847601971717,,,-8.646595359307341e-05
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.7_0.3_0.0,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.7_0.3_0.0,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.7, ""xgboost_l1"": 0.3, ""catboost_mae"": 0.0}",1.03,0.6204177718382327,0.87144930137537,0.36938624230109524,0.12855069862462998,,,-0.0003082030617673759
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.8_0.0_0.2,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.8_0.0_0.2,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.8, ""xgboost_l1"": 0.0, ""catboost_mae"": 0.2}",1.0275,0.6207266480845359,0.8715608181071822,0.36989247806188974,0.12843918189281775,,,6.731845358931565e-07
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.8_0.1_0.1,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.8_0.1_0.1,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.8, ""xgboost_l1"": 0.1, ""catboost_mae"": 0.1}",1.03,0.6213615631158163,0.8715795388585111,0.37114358737312125,0.12842046114148883,0.6007554866085849,0.6157437896325693,0.0006355882158162185
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.8_0.2_-0.0,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.8_0.2_-0.0,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.8, ""xgboost_l1"": 0.2, ""catboost_mae"": -0.0}",1.03,0.6210717163869782,0.8714227171179617,0.3707207156559947,0.12857728288203826,0.6023583773901591,0.6145599788172783,0.0003457414869781905
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.9_0.0_0.1,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.9_0.0_0.1,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.9, ""xgboost_l1"": 0.0, ""catboost_mae"": 0.1}",1.03,0.6208314602326918,0.8714667468886503,0.3701961735767331,0.12853325311134964,,,0.00010548533269172378
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.9_0.1_-0.0,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_0.9_0.1_-0.0,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 0.9, ""xgboost_l1"": 0.1, ""catboost_mae"": -0.0}",1.03,0.620988503023354,0.8713333376147643,0.3706436684319436,0.12866666238523575,,,0.0002625281233539223
w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_1.0_0.0_0.0,w3_lgbm_l1_baseline_xgboost_l1_catboost_mae_1.0_0.0_0.0,lgbm_l1_baseline+xgboost_l1+catboost_mae,"{""lgbm_l1_baseline"": 1.0, ""xgboost_l1"": 0.0, ""catboost_mae"": 0.0}",1.03,0.6213552467009833,0.8712021483970117,0.37150834500495483,0.12879785160298826,0.6026838369238885,0.6159288142378625,0.0006292718009832665
w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_0.0_1.0,w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_0.0_1.0,lgbm_l1_baseline+xgboost_l1+hist_gbdt_l2,"{""lgbm_l1_baseline"": 0.0, ""xgboost_l1"": 0.0, ""hist_gbdt_l2"": 1.0}",1.03,0.6134423527290497,0.869157233541025,0.35772747191707427,0.13084276645897494,,,-0.007283622170950355
w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_0.1_0.9,w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_0.1_0.9,lgbm_l1_baseline+xgboost_l1+hist_gbdt_l2,"{""lgbm_l1_baseline"": 0.0, ""xgboost_l1"": 0.1, ""hist_gbdt_l2"": 0.9}",1.03,0.6138357847962554,0.8698851200390925,0.3577864495534185,0.1301148799609075,,,-0.006890190103744587
w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_0.2_0.8,w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_0.2_0.8,lgbm_l1_baseline+xgboost_l1+hist_gbdt_l2,"{""lgbm_l1_baseline"": 0.0, ""xgboost_l1"": 0.2, ""hist_gbdt_l2"": 0.8}",1.03,0.6148457943114134,0.8704877508573579,0.3592038377654689,0.12951224914264212,,,-0.0058801805885866365
w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_0.3_0.7,w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_0.3_0.7,lgbm_l1_baseline+xgboost_l1+hist_gbdt_l2,"{""lgbm_l1_baseline"": 0.0, ""xgboost_l1"": 0.3, ""hist_gbdt_l2"": 0.7}",1.03,0.6162037546276558,0.8709482168422416,0.36145929241307,0.12905178315775848,,,-0.0045222202723442795
w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_0.4_0.6,w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_0.4_0.6,lgbm_l1_baseline+xgboost_l1+hist_gbdt_l2,"{""lgbm_l1_baseline"": 0.0, ""xgboost_l1"": 0.4, ""hist_gbdt_l2"": 0.6}",1.03,0.6171743645416259,0.8712759574415203,0.3630727716417314,0.12872404255847963,,,-0.0035516103583741465
w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_0.5_0.5,w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_0.5_0.5,lgbm_l1_baseline+xgboost_l1+hist_gbdt_l2,"{""lgbm_l1_baseline"": 0.0, ""xgboost_l1"": 0.5, ""hist_gbdt_l2"": 0.5}",1.03,0.6181834530127622,0.8714636859799687,0.36490322004555575,0.12853631402003127,,,-0.002542521887237803
w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_0.6_0.4,w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_0.6_0.4,lgbm_l1_baseline+xgboost_l1+hist_gbdt_l2,"{""lgbm_l1_baseline"": 0.0, ""xgboost_l1"": 0.6, ""hist_gbdt_l2"": 0.4}",1.03,0.6188877732178436,0.871505295057006,0.36627025137868124,0.12849470494299398,,,-0.0018382016821564262
w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_0.7_0.3,w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_0.7_0.3,lgbm_l1_baseline+xgboost_l1+hist_gbdt_l2,"{""lgbm_l1_baseline"": 0.0, ""xgboost_l1"": 0.7, ""hist_gbdt_l2"": 0.3}",1.03,0.6199190427800093,0.871405933330159,0.36843215222985953,0.12859406666984097,,,-0.000806932119990722
w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_0.8_0.2,w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_0.8_0.2,lgbm_l1_baseline+xgboost_l1+hist_gbdt_l2,"{""lgbm_l1_baseline"": 0.0, ""xgboost_l1"": 0.8, ""hist_gbdt_l2"": 0.2}",1.03,0.6193568347720444,0.8711702933501464,0.36754337619394245,0.1288297066498536,,,-0.001369140127955637
w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_0.9_0.1,w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_0.9_0.1,lgbm_l1_baseline+xgboost_l1+hist_gbdt_l2,"{""lgbm_l1_baseline"": 0.0, ""xgboost_l1"": 0.9, ""hist_gbdt_l2"": 0.1}",1.03,0.6189905070396222,0.8707937255953341,0.3671872884839103,0.1292062744046659,,,-0.001735467860377815
w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_1.0_0.0,w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.0_1.0_0.0,lgbm_l1_baseline+xgboost_l1+hist_gbdt_l2,"{""lgbm_l1_baseline"": 0.0, ""xgboost_l1"": 1.0, ""hist_gbdt_l2"": 0.0}",1.0275,0.6176402913337409,0.8702091405323495,0.3650714421351322,0.12979085946765045,,,-0.0030856835662591564
w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.1_0.0_0.9,w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.1_0.0_0.9,lgbm_l1_baseline+xgboost_l1+hist_gbdt_l2,"{""lgbm_l1_baseline"": 0.1, ""xgboost_l1"": 0.0, ""hist_gbdt_l2"": 0.9}",1.03,0.6145039826582033,0.8699900644329195,0.35901790088348706,0.13000993556708054,,,-0.006221992241796759
w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.1_0.1_0.8,w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.1_0.1_0.8,lgbm_l1_baseline+xgboost_l1+hist_gbdt_l2,"{""lgbm_l1_baseline"": 0.1, ""xgboost_l1"": 0.1, ""hist_gbdt_l2"": 0.8}",1.03,0.6156312048486441,0.8706134252446744,0.3606489844526137,0.12938657475532558,,,-0.005094770051355946
w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.1_0.2_0.7,w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.1_0.2_0.7,lgbm_l1_baseline+xgboost_l1+hist_gbdt_l2,"{""lgbm_l1_baseline"": 0.1, ""xgboost_l1"": 0.2, ""hist_gbdt_l2"": 0.7}",1.03,0.6165548159494367,0.871098779653352,0.3620108522455215,0.12890122034664792,,,-0.004171158950563303
w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.1_0.3_0.6,w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.1_0.3_0.6,lgbm_l1_baseline+xgboost_l1+hist_gbdt_l2,"{""lgbm_l1_baseline"": 0.1, ""xgboost_l1"": 0.3, ""hist_gbdt_l2"": 0.6}",1.03,0.6176112391062746,0.8714507251695471,0.3637717530430021,0.1285492748304529,,,-0.003114735793725454
w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.1_0.4_0.5,w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.1_0.4_0.5,lgbm_l1_baseline+xgboost_l1+hist_gbdt_l2,"{""lgbm_l1_baseline"": 0.1, ""xgboost_l1"": 0.4, ""hist_gbdt_l2"": 0.5}",1.03,0.6187334177384167,0.8716599824227955,0.3658068530540379,0.12834001757720445,,,-0.001992557161583308
w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.1_0.5_0.4,w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.1_0.5_0.4,lgbm_l1_baseline+xgboost_l1+hist_gbdt_l2,"{""lgbm_l1_baseline"": 0.1, ""xgboost_l1"": 0.5, ""hist_gbdt_l2"": 0.4}",1.03,0.6188998597017484,0.8717256368642687,0.36607408253922813,0.12827436313573126,,,-0.0018261151982515988
w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.1_0.6_0.3,w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.1_0.6_0.3,lgbm_l1_baseline+xgboost_l1+hist_gbdt_l2,"{""lgbm_l1_baseline"": 0.1, ""xgboost_l1"": 0.6, ""hist_gbdt_l2"": 0.3}",1.03,0.6201756839377272,0.8716465135897433,0.368704854285711,0.12835348641025668,,,-0.0005502909622728813
w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.1_0.7_0.2,w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.1_0.7_0.2,lgbm_l1_baseline+xgboost_l1+hist_gbdt_l2,"{""lgbm_l1_baseline"": 0.1, ""xgboost_l1"": 0.7, ""hist_gbdt_l2"": 0.2}",1.03,0.6201978583658682,0.871431674946886,0.3689640417848503,0.12856832505311402,,,-0.0005281165341318728
w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.1_0.8_0.1,w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.1_0.8_0.1,lgbm_l1_baseline+xgboost_l1+hist_gbdt_l2,"{""lgbm_l1_baseline"": 0.1, ""xgboost_l1"": 0.8, ""hist_gbdt_l2"": 0.1}",1.03,0.6196950330493807,0.8710755647746797,0.36831450132408167,0.12892443522532027,,,-0.0010309418506193602
w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.1_0.9_0.0,w3_lgbm_l1_baseline_xgboost_l1_hist_gbdt_l2_0.1_0.9_0.0,lgbm_l1_baseline+xgboost_l1+hist_gbdt_l2,"{""lgbm_l1_baseline"": 0.1, ""xgboost_l1"": 0.9, ""hist_gbdt_l2"": 0.0}",1.03,0.6182194243055834,0.8705759629240952,0.36586288568707165,0.12942403707590472,,,-0.0025065505944166233
