target,data_available_kst_dtm,rows,mean_signed_error,mean_abs_error,mean_actual_ratio,mean_ldaps_speed,mean_source_disagreement,pass_to_fail,fail_to_pass,net_ficr_pass,abs_cycle_bias
kpx_group_2,2024-10-06 13:00:00,24,0.06001885859521052,0.06001885859521052,0.021231603009259258,4.413273145039257,1.9421793845946584,0,0,0,0.06001885859521052
kpx_group_2,2024-10-07 13:00:00,24,-0.007482843328918802,0.04381338129052382,0.08394992476851852,4.914209028286568,1.3200466479401223,0,0,0,0.007482843328918802
kpx_group_2,2024-10-08 13:00:00,24,-0.010169498763193108,0.026563226986012448,0.06330421489197531,5.07313065899878,2.182600747773948,0,0,0,0.010169498763193108
kpx_group_2,2024-10-09 13:00:00,24,0.03197844434154721,0.03544582940167873,0.009904359567901234,3.3322305633077547,1.2251854632334358,0,0,0,0.03197844434154721
kpx_group_2,2024-10-10 13:00:00,24,-0.0035515388753441985,0.035538148954514126,0.07295747685185185,3.234894883798596,1.0394329332261685,0,0,0,0.0035515388753441985
kpx_group_2,2024-10-11 13:00:00,24,-0.05453128479822834,0.07807637735064668,0.16831834876543209,3.901717135740878,2.319225097362228,0,0,0,0.05453128479822834
kpx_group_2,2024-10-12 13:00:00,24,-0.008361067414914521,0.042340988925897764,0.07276218171296296,5.521556875661045,1.9996915143504796,0,0,0,0.008361067414914521
kpx_group_2,2024-10-13 13:00:00,24,0.058546179888418974,0.07105615399451924,0.12370687114197532,6.123799564726074,-0.4537014510169644,0,0,0,0.058546179888418974
kpx_group_2,2024-10-14 13:00:00,24,0.05430987023552552,0.1110360889166561,0.31470760416666665,6.889301048131169,-0.6356293502694597,1,0,-1,0.05430987023552552
kpx_group_2,2024-10-15 13:00:00,24,0.02021110407710017,0.03618516610186805,0.03791556327160494,3.8585380761818464,1.6230786996944337,0,0,0,0.02021110407710017
kpx_group_2,2024-10-16 13:00:00,24,-0.07630019074043633,0.09145993620035031,0.1419253163580247,4.218976885151272,1.722958484192673,0,1,1,0.07630019074043633
kpx_group_2,2024-10-17 13:00:00,24,0.16151816717436215,0.16768739830821208,0.16728606674382715,7.990485245151169,-2.979788908312439,1,0,-1,0.16151816717436215
kpx_group_2,2024-10-18 13:00:00,24,0.048224599982691664,0.18166359965342585,0.5106186593364198,9.483161193223063,-1.7850796819513643,1,0,-1,0.048224599982691664
kpx_group_2,2024-10-19 13:00:00,24,-0.13958190708383544,0.15716181103731483,0.5813162750771604,9.442608633114508,-1.0185433716333816,0,0,0,0.13958190708383544
kpx_group_2,2024-10-20 13:00:00,24,0.020280676820492928,0.04493105945539311,0.10783199266975309,5.269996928508024,-1.6393293872316386,0,1,1,0.020280676820492928
kpx_group_2,2024-10-21 13:00:00,24,0.08088419473500355,0.12532779425714766,0.2608334548611111,7.928769016903794,-1.7504868923964547,0,1,1,0.08088419473500355
kpx_group_2,2024-10-22 13:00:00,24,0.07751958209684388,0.09861989748465179,0.779682505787037,16.64771717302045,-4.239568730391421,2,0,-2,0.07751958209684388
kpx_group_2,2024-10-23 13:00:00,24,0.014767793421612238,0.03882719043951811,0.12097271219135802,4.447447137145851,2.0963042842324477,0,1,1,0.014767793421612238
kpx_group_2,2024-10-24 13:00:00,24,0.006735768337311422,0.030404662306709972,0.06313681520061729,5.542011257458487,4.033002184637627,0,0,0,0.006735768337311422
kpx_group_2,2024-10-25 13:00:00,24,0.013366468633720865,0.036459027776480975,0.04687134645061728,6.21295230569465,4.821866568701056,0,0,0,0.013366468633720865
