model_id,reference_id,target,pearson,spearman,both_outside_8pct_rate,model_better_abs_error_rate,actual_weighted_boundary_gain
mlp_regressor_medium,current_best_anchor,kpx_group_1,0.8644376001084243,0.843689312323643,0.4335538184004811,0.45099218280216474,8339124.183
mlp_regressor_medium,current_best_anchor,kpx_group_2,0.8283767269972448,0.7802373475793755,0.42604501607717044,0.44272508038585207,6586174.995
mlp_regressor_medium,current_best_anchor,kpx_group_3,0.877672935284164,0.8741196056010989,0.5236530880420499,0.44918966272448535,5199071.373
mlp_regressor,lgbm_l1_baseline,kpx_group_1,0.6240774087199665,0.604907894904018,0.4539987973541792,0.2928442573662057,5381755.517
mlp_regressor,lgbm_l1_baseline,kpx_group_2,0.6249827193224793,0.5695714158009424,0.46061093247588425,0.2745176848874598,4481930.148
mlp_regressor,lgbm_l1_baseline,kpx_group_3,0.6497863646237418,0.6572996890742441,0.5260621988611476,0.31975470871660094,4523815.461
mlp_regressor,current_best_anchor,kpx_group_1,0.654897381428746,0.6404508388866321,0.4568049709360593,0.28502705953096813,5040092.34
mlp_regressor,current_best_anchor,kpx_group_2,0.6455580100086741,0.5920740603385742,0.4515675241157556,0.2735128617363344,4553204.587
mlp_regressor,current_best_anchor,kpx_group_3,0.6862288687657322,0.6888721909968846,0.5166447656592204,0.3098992553657468,4535487.225
ngboost_normal_260_lr03,lgbm_l1_baseline,kpx_group_1,0.9451465603531378,0.9295322124878432,0.49569051914211265,0.46522349168169974,3578112.952
ngboost_normal_260_lr03,lgbm_l1_baseline,kpx_group_2,0.9529570809828725,0.9337029191590368,0.4809083601286174,0.49537781350482313,3982835.491
ngboost_normal_260_lr03,lgbm_l1_baseline,kpx_group_3,0.9568719562408401,0.9525319565866694,0.565922032413491,0.48510731493648707,3283787.6780000003
ngboost_normal_260_lr03,current_best_anchor,kpx_group_1,0.9643254895551521,0.9540912534586808,0.5083183002605732,0.4447785127280016,2993020.3669999996
ngboost_normal_260_lr03,current_best_anchor,kpx_group_2,0.9672766669197066,0.9536235315650136,0.48934887459807075,0.48512861736334406,3350795.4910000004
ngboost_normal_260_lr03,current_best_anchor,kpx_group_3,0.9638643906879464,0.9618964621381465,0.5696452036793692,0.44765659220324133,2737036.921
ngboost_normal,lgbm_l1_baseline,kpx_group_1,0.9215038026291317,0.899938691257402,0.48326317899378635,0.45941070354780517,4317961.324
ngboost_normal,lgbm_l1_baseline,kpx_group_2,0.9260617362375414,0.9010721167943726,0.465032154340836,0.4865353697749196,4916837.306
ngboost_normal,lgbm_l1_baseline,kpx_group_3,0.9328078225745678,0.9268529097571868,0.5547525186158563,0.4774419623302672,3928367.235
ngboost_normal,current_best_anchor,kpx_group_1,0.9420714164395919,0.9281123713284979,0.4924834636199639,0.4361595510122269,3850627.77
ngboost_normal,current_best_anchor,kpx_group_2,0.9463896318765097,0.9284981799309349,0.47186495176848875,0.4638263665594855,4279127.745
ngboost_normal,current_best_anchor,kpx_group_3,0.9491403503249787,0.9460463270506931,0.560227770477442,0.44634253175646077,3338993.555
nystroem_ridge,lgbm_l1_baseline,kpx_group_1,0.43892271055799986,0.43158521371013214,0.4449789536981359,0.31449188214070956,4428720.194
nystroem_ridge,lgbm_l1_baseline,kpx_group_2,0.3955428270239436,0.34698764186803516,0.43991157556270094,0.3108922829581994,4536094.677999999
nystroem_ridge,lgbm_l1_baseline,kpx_group_3,0.6177267282539293,0.5968830197123093,0.496933858957512,0.34187472623740695,4120756.1780000003
nystroem_ridge,current_best_anchor,kpx_group_1,0.4709446103836809,0.4649315541421111,0.4411705752655843,0.305271597514532,4603796.721999999
nystroem_ridge,current_best_anchor,kpx_group_2,0.41994936007722217,0.37697463018115496,0.4332797427652733,0.3120980707395498,4621991.3719999995
nystroem_ridge,current_best_anchor,kpx_group_3,0.6449710024333709,0.6241202732209286,0.49014454664914586,0.3403416557161629,4139355.801
pycaret_compare,lgbm_l1_baseline,kpx_group_1,0.935364270142525,0.9174569479683298,0.485067147724995,0.48145921026257765,4001637.5960000004
pycaret_compare,lgbm_l1_baseline,kpx_group_2,0.9418945294517858,0.9136741426013134,0.45538585209003213,0.5337620578778135,5229458.458
pycaret_compare,lgbm_l1_baseline,kpx_group_3,0.9456421987011798,0.9438643469159517,0.5589137100306614,0.5201489268506351,3421968.6900000004
pycaret_compare,current_best_anchor,kpx_group_1,0.9546145931382511,0.9421524618617699,0.49528963720184405,0.462016436159551,3560207.553
pycaret_compare,current_best_anchor,kpx_group_2,0.9590489301327395,0.9385725329421997,0.4638263665594855,0.5162781350482315,4676936.902
pycaret_compare,current_best_anchor,kpx_group_3,0.9594616108072007,0.9591841621303187,0.5665790626368813,0.4918966272448533,2759932.1119999997
radius_neighbors,lgbm_l1_baseline,kpx_group_1,0.35055384661843764,0.3436960996562412,0.572659851673682,0.03487672880336741,9458.905
radius_neighbors,lgbm_l1_baseline,kpx_group_2,0.2919845114635077,0.2544058921741867,0.5629019292604501,0.05044212218649518,22981.958
radius_neighbors,lgbm_l1_baseline,kpx_group_3,0.5310818142636067,0.50782189402583,0.6476127901883487,0.04862023653088042,22981.958000000002
radius_neighbors,current_best_anchor,kpx_group_1,0.3762672123377314,0.3720399156925245,0.5720585287632792,0.044097013429545,9458.905
radius_neighbors,current_best_anchor,kpx_group_2,0.30983383896206046,0.2789828416698588,0.5566720257234726,0.0522508038585209,22981.958
radius_neighbors,current_best_anchor,kpx_group_3,0.5505457295010284,0.5265929073900159,0.6397284275076653,0.05606657906263688,22981.958000000002
random_forest_wide,lgbm_l1_baseline,kpx_group_1,0.9382567408533414,0.924183484854557,0.4958909601122469,0.45961114451793944,3514764.3170000003
random_forest_wide,lgbm_l1_baseline,kpx_group_2,0.9496924728756568,0.9273359958028652,0.4690514469453376,0.5229099678456591,4547983.388
random_forest_wide,lgbm_l1_baseline,kpx_group_3,0.9382577998757852,0.9324401255138182,0.5580376697328077,0.48926850635129215,3464953.1950000003
random_forest_wide,current_best_anchor,kpx_group_1,0.9482309560698835,0.9378914330785008,0.49969933854479853,0.44618159951894165,3492563.37
random_forest_wide,current_best_anchor,kpx_group_2,0.9588855113347946,0.9426669044487287,0.4744774919614148,0.5006028938906752,4144591.453
random_forest_wide,current_best_anchor,kpx_group_3,0.9502237580685003,0.946868267949019,0.5604467805519053,0.4583880858519492,3104632.5480000004
rf_leaf5_sqrt,lgbm_l1_baseline,kpx_group_1,0.9394857678653686,0.9191045591944101,0.4868711164562036,0.4940869913810383,3985988.459
rf_leaf5_sqrt,lgbm_l1_baseline,kpx_group_2,0.9482743050816527,0.9233423376707668,0.46141479099678456,0.5293408360128617,4898541.41
rf_leaf5_sqrt,lgbm_l1_baseline,kpx_group_3,0.9460392989149597,0.9401088940538594,0.5536574682435392,0.5238720981165134,3589784.705
rf_leaf5_sqrt,current_best_anchor,kpx_group_1,0.9627445437042685,0.9490118156256035,0.4978953698135899,0.4632190819803568,3500127.593
rf_leaf5_sqrt,current_best_anchor,kpx_group_2,0.9684565801776458,0.9521304944527698,0.4742765273311897,0.5211012861736335,4152734.2100000004
rf_leaf5_sqrt,current_best_anchor,kpx_group_3,0.9694548476318944,0.9655146299146894,0.5641699518177836,0.4940867279894875,2966856.499
sgd_huber,lgbm_l1_baseline,kpx_group_1,0.4031313970406854,0.3945173648986776,0.5696532371216677,0.04890759671276809,38067.034
sgd_huber,lgbm_l1_baseline,kpx_group_2,0.34919160779963837,0.3102260063800538,0.5558681672025724,0.059686495176848875,98783.37000000002
sgd_huber,lgbm_l1_baseline,kpx_group_3,0.5584592238959389,0.5370544649603822,0.6471747700394218,0.05694261936049058,13711.072
sgd_huber,current_best_anchor,kpx_group_1,0.4297507683336279,0.42426114726887415,0.5690519142112648,0.05472038484666266,38067.034
sgd_huber,current_best_anchor,kpx_group_2,0.3681739811136046,0.3359071493553029,0.5496382636655949,0.06531350482315113,98783.37000000002
sgd_huber,current_best_anchor,kpx_group_3,0.578426443928159,0.5565460863177729,0.6392904073587385,0.06416995181778362,13711.072
svr_rbf_sampled,lgbm_l1_baseline,kpx_group_1,0.4044445977032059,0.39600595952439,0.44197233914612144,0.2742032471437162,3186161.363
svr_rbf_sampled,lgbm_l1_baseline,kpx_group_2,0.34903589748406505,0.3070402385121407,0.4397106109324759,0.28014469453376206,3000251.937
svr_rbf_sampled,lgbm_l1_baseline,kpx_group_3,0.5831359767655372,0.5602257926971932,0.5306614104248796,0.2691633815155497,1969404.824
svr_rbf_sampled,current_best_anchor,kpx_group_1,0.4339892982609212,0.42841270798875225,0.44237322108639004,0.2790138304269393,3191122.2240000004
svr_rbf_sampled,current_best_anchor,kpx_group_2,0.37038632853321773,0.33502097763918487,0.43609324758842444,0.2783360128617363,2971585.961
svr_rbf_sampled,current_best_anchor,kpx_group_3,0.6057060178001997,0.5830852077949911,0.5223390275952694,0.2717915024091108,1986529.197
tabm_torch,lgbm_l1_baseline,kpx_group_1,0.780361889703204,0.7630081628586595,0.44377630787733013,0.41110442974544,6072443.623000001
tabm_torch,lgbm_l1_baseline,kpx_group_2,0.7655554507168095,0.7249922794935868,0.43609324758842444,0.4015273311897106,5927985.605
tabm_torch,lgbm_l1_baseline,kpx_group_3,0.7413884914697398,0.7590311477379371,0.5137976346911958,0.43407796758650896,5059603.136
tabm_torch,current_best_anchor,kpx_group_1,0.8141795661891077,0.802013518864512,0.45480056123471635,0.393465624373622,5450831.562
tabm_torch,current_best_anchor,kpx_group_2,0.7911093651779244,0.7520713231675812,0.4312700964630225,0.38766077170418006,5862872.4690000005
tabm_torch,current_best_anchor,kpx_group_3,0.7727584516345247,0.7860139480621443,0.5102934734997809,0.41765221200175207,4963654.547
xgboost_pseudohuber,lgbm_l1_baseline,kpx_group_1,0.35468604237506857,0.3465881328496931,0.5728602926438164,0.03487672880336741,0.0
xgboost_pseudohuber,lgbm_l1_baseline,kpx_group_2,0.2951461234824741,0.2567145579709002,0.5633038585209004,0.050241157556270094,0.0
xgboost_pseudohuber,lgbm_l1_baseline,kpx_group_3,0.5338617552227555,0.5103770869334467,0.6484888304862023,0.049277266754270695,0.0
xgboost_pseudohuber,current_best_anchor,kpx_group_1,0.3805155012986528,0.3749728265250055,0.5722589697334135,0.04329524954900782,0.0
xgboost_pseudohuber,current_best_anchor,kpx_group_2,0.3133513799648868,0.2815142487662048,0.5570739549839229,0.05184887459807074,0.0
xgboost_pseudohuber,current_best_anchor,kpx_group_3,0.5533787674940582,0.5292680400608246,0.640604467805519,0.054533508541392904,0.0
xgboost_squarederror,lgbm_l1_baseline,kpx_group_1,0.9559212712217225,0.9449828541365926,0.4968931649629184,0.5053116857085588,3699878.273
xgboost_squarederror,lgbm_l1_baseline,kpx_group_2,0.9631233787330287,0.9466831781735741,0.48271704180064307,0.5247186495176849,4001435.1049999995
xgboost_squarederror,lgbm_l1_baseline,kpx_group_3,0.9534593965172571,0.9519342608737592,0.5700832238282961,0.482479194042926,2988609.088
xgboost_squarederror,current_best_anchor,kpx_group_1,0.9617285764312228,0.9532811775590883,0.5051112447384245,0.48186009220284626,3268890.6269999994
xgboost_squarederror,current_best_anchor,kpx_group_2,0.9656319672162915,0.9509052098377025,0.4855305466237942,0.5048231511254019,3680584.416
xgboost_squarederror,current_best_anchor,kpx_group_3,0.9565403304209086,0.9567979061801724,0.565922032413491,0.44918966272448535,2905691.807
current_best_anchor,lgbm_l1_baseline,kpx_group_1,0.976069177206201,0.9688137878468146,0.5125275606333934,0.5437963519743435,3350679.789
current_best_anchor,lgbm_l1_baseline,kpx_group_2,0.979450835615015,0.97168530485917,0.5016077170418006,0.5401929260450161,3337778.656
current_best_anchor,lgbm_l1_baseline,kpx_group_3,0.9772642821199947,0.9759938425088647,0.5856329391151993,0.5455540954883925,2561917.0080000004
current_best_anchor,current_best_anchor,kpx_group_1,1.0,1.0,0.5722589697334135,0.0,0.0
current_best_anchor,current_best_anchor,kpx_group_2,1.0,1.0,0.5570739549839229,0.0,0.0
current_best_anchor,current_best_anchor,kpx_group_3,1.0,1.0,0.640604467805519,0.0,0.0
