model_id,month,score,one_minus_nmae,ficr,avg_nmae,eligible_hours
hist_gbdt_l2_leaf63__alpha,6,0.592791810696278,0.8729232431584837,0.3126603782340722,0.12707675684151626,970
hist_gbdt_l2_leaf63__alpha,7,0.6082537988548194,0.8560496699265341,0.36045792778310487,0.1439503300734659,1577
hist_gbdt_l2_leaf63__alpha,8,0.6008954734970797,0.8704194899791982,0.3313714570149613,0.12958051002080184,689
hist_gbdt_l2_leaf63__alpha,9,0.6266075924338975,0.8890926218781515,0.36412256298964346,0.11090737812184852,837
hist_gbdt_l2_leaf63__alpha,10,0.6154970638475148,0.8774405390394501,0.35355358865557945,0.12255946096054988,895
hist_gbdt_l2_leaf63__alpha,11,0.5879749592190393,0.8579515369437595,0.3179983814943191,0.1420484630562405,963
hist_gbdt_l2_leaf63__alpha,12,0.6272234996766836,0.8742163444543442,0.380230654899023,0.12578365554565582,2038
hist_gbdt_quantile_055__alpha,1,0.6323134173871003,0.8563327004235555,0.4082941343506452,0.14366729957644456,1492
hist_gbdt_quantile_055__alpha,2,0.6078821457449013,0.8612502418630682,0.3545140496267343,0.13874975813693183,772
hist_gbdt_quantile_055__alpha,3,0.6196802573413162,0.862423569021903,0.3769369456607293,0.13757643097809705,1587
hist_gbdt_quantile_055__alpha,4,0.6215339787067586,0.8846289042416556,0.3584390531718617,0.11537109575834438,1166
hist_gbdt_quantile_055__alpha,5,0.62729327403681,0.8765348386652313,0.3780517094083888,0.1234651613347687,1545
hist_gbdt_quantile_055__alpha,6,0.6007339245307286,0.8716270143177456,0.32984083474371156,0.1283729856822544,970
hist_gbdt_quantile_055__alpha,7,0.6005883738859572,0.8610127030058178,0.3401640447660965,0.1389872969941822,1577
hist_gbdt_quantile_055__alpha,8,0.6123584872924747,0.8687620006146327,0.35595497397031667,0.13123799938536726,689
hist_gbdt_quantile_055__alpha,9,0.6426292838185202,0.8923918189119358,0.39286674872510474,0.1076081810880642,837
hist_gbdt_quantile_055__alpha,10,0.6307161570858926,0.8818691792203958,0.37956313495138927,0.11813082077960425,895
hist_gbdt_quantile_055__alpha,11,0.6198963691591801,0.87050394528241,0.36928879303595014,0.12949605471759,963
hist_gbdt_quantile_055__alpha,12,0.6522975914853237,0.8801030793315506,0.42449210363909673,0.11989692066844938,2038
huber_epsilon_18__alpha,1,0.607489979312406,0.8541501319919644,0.3608298266328476,0.14584986800803562,1492
huber_epsilon_18__alpha,2,0.5982817017537542,0.8483909131145867,0.3481724903929216,0.15160908688541333,772
huber_epsilon_18__alpha,3,0.5998021964405835,0.8588623056622728,0.34074208721889415,0.14113769433772713,1587
huber_epsilon_18__alpha,4,0.5968647779917994,0.8785930730855971,0.3151364828980016,0.12140692691440291,1166
